Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),m11,m12,m13,m21,m22,m23,m31,m32,m33,qX,qY,qZ,qW,ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(µT),magY(µT),magZ(µT),calMagX(µT),calMagY(µT),calMagZ(µT)
24-Aug-2023 17:28:07.288,-0.0305,-0.2684,-1.0222,-0.0147,-0.0110,-0.0565,-0.1338, 0.1046,-0.1787,-0.0024, 0.2495, 0.5358, 0.8601, 0.5100, 0.0023,-0.4947, 0.8332, 0.2470, 0.1240,-0.2136, 0.9690, 0.1203, 0.0318, 0.2625, 0.9569,Unknown,Low, 97.1232,-2.6767,-31.7442, 165.9263,-439.1046, 22.4237,-7.5566,-13.5447
24-Aug-2023 17:28:07.789, 0.0001,-0.2430,-0.9464, 0.0311,-0.0720, 0.0134,-0.0713,-0.0381,-0.0888,-0.0075, 0.2413, 0.5025, 0.8772, 0.4800, 0.0073,-0.4677, 0.8510, 0.2390, 0.1085,-0.2131, 0.9710, 0.1175, 0.0263, 0.2464, 0.9617,Unknown,Low, 97.1232,-2.6767,-32.1829, 167.8407,-438.4050, 22.1570,-5.6944,-13.0015
24-Aug-2023 17:28:08.287,-0.0458,-0.1622,-0.9641,-0.0361, 0.0789, 0.0288,-0.0816, 0.0081,-0.0802,-0.0144, 0.2386, 0.4761, 0.8903, 0.4552, 0.0140,-0.4453, 0.8636, 0.2363, 0.0955,-0.2166, 0.9716, 0.1173, 0.0211, 0.2333, 0.9651,Unknown,Low, 97.1226,-2.6265,-32.5555, 168.4953,-439.1896, 21.5059,-4.6689,-13.9364
24-Aug-2023 17:28:08.789, 0.0423,-0.1783,-1.0082, 0.0565, 0.0422, 0.0091, 0.2336,-0.1313,-0.0225,-0.0061, 0.2268, 0.4569, 0.8980, 0.4400, 0.0060,-0.4299, 0.8744, 0.2248, 0.0937,-0.2044, 0.9744, 0.1109, 0.0227, 0.2247, 0.9678,Unknown,Low, 97.1226,-2.6265,-32.6534, 168.5551,-439.3406, 21.4545,-4.7373,-13.8711
24-Aug-2023 17:28:09.287,-0.0148,-0.2314,-0.9102, 0.0093,-0.0441, 0.0727, 0.0147,-0.0634,-0.0097,-0.0016, 0.2132, 0.4541, 0.8988, 0.4384, 0.0016,-0.4287, 0.8783, 0.2115, 0.0914,-0.1908, 0.9774, 0.1038, 0.0232, 0.2238, 0.9688,Unknown,Low, 97.1220,-2.5763,-32.3932, 167.6359,-439.4279, 21.9575,-5.7459,-14.1307
24-Aug-2023 17:28:09.789, 0.0278,-0.1826,-0.9245, 0.0153, 0.0104, 0.0445,-0.1206, 0.0315, 0.0007, 0.0062, 0.2107, 0.4603, 0.8953, 0.4454,-0.0061,-0.4344, 0.8761, 0.2092, 0.0985,-0.1846, 0.9779, 0.1017, 0.0270, 0.2272, 0.9682,Unknown,Low, 97.1220,-2.5763,-31.5066, 167.6531,-440.8086, 22.4714,-5.5240,-15.6324
24-Aug-2023 17:28:10.286,-0.0089,-0.2351,-0.9773,-0.0029, 0.0194,-0.0159, 0.1064, 0.0275, 0.0154, 0.0089, 0.2066, 0.4691, 0.8911, 0.4537,-0.0087,-0.4425, 0.8730, 0.2051, 0.1007,-0.1789, 0.9787, 0.0992, 0.0283, 0.2316, 0.9673,Unknown,Low, 97.1211,-2.4996,-30.8980, 168.5553,-440.8781, 23.2280,-4.8138,-15.4440
24-Aug-2023 17:28:10.787,-0.0060,-0.2096,-0.9590,-0.0351,-0.0212,-0.0159, 0.0616, 0.0543, 0.0091, 0.0179, 0.1965, 0.4768, 0.8867, 0.4620,-0.0176,-0.4501, 0.8714, 0.1952, 0.1055,-0.1652, 0.9806, 0.0932, 0.0318, 0.2359, 0.9668,Unknown,Low, 97.1211,-2.4996,-29.7934, 169.4459,-439.7594, 24.3287,-3.9566,-14.2895
24-Aug-2023 17:28:11.285,-0.0623,-0.1965,-1.0331,-0.0564, 0.0007,-0.0540, 0.0324,-0.0302,-0.0011, 0.0157, 0.1956, 0.4847, 0.8833, 0.4686,-0.0154,-0.4571, 0.8680, 0.1943, 0.1044,-0.1646, 0.9808, 0.0929, 0.0310, 0.2396, 0.9659,Unknown,Low, 97.1201,-2.4124,-28.3908, 167.4933,-438.6361, 26.0616,-5.9100,-13.4251
24-Aug-2023 17:28:11.786, 0.0373,-0.1773,-0.9477, 0.0113,-0.0098, 0.0155, 0.0252,-0.0211, 0.0057, 0.0191, 0.1890, 0.4920, 0.8795, 0.4755,-0.0188,-0.4640, 0.8657, 0.1879, 0.1056,-0.1566, 0.9820, 0.0892, 0.0322, 0.2433, 0.9653,Unknown,Low, 97.1201,-2.4124,-28.3487, 167.4219,-438.8855, 26.0645,-5.7616,-13.4659
24-Aug-2023 17:28:12.285, 0.1019,-0.2157,-0.9515, 0.0874, 0.0292,-0.0612, 0.0294,-0.0202, 0.0058, 0.0204, 0.1792, 0.5017, 0.8748, 0.4840,-0.0201,-0.4732, 0.8627, 0.1782, 0.1036,-0.1464, 0.9838, 0.0841, 0.0321, 0.2481, 0.9645,Unknown,Low, 97.1199,-2.3966,-28.0892, 167.4126,-438.8447, 26.2155,-6.0004,-13.5330
24-Aug-2023 17:28:12.785, 0.0584,-0.1654,-1.1147, 0.0205, 0.1756,-0.0458, 0.0921,-0.0167,-0.0022, 0.0245, 0.1647, 0.5061, 0.8724, 0.4881,-0.0242,-0.4782, 0.8628, 0.1640, 0.1009,-0.1315, 0.9862, 0.0766, 0.0324, 0.2505, 0.9645,Unknown,Low, 97.1199,-2.3966,-26.8955, 166.1473,-437.8152, 27.0419,-7.0265,-12.7901
24-Aug-2023 17:28:13.284, 0.0562,-0.1904,-1.0229, 0.0484,-0.0204,-0.0501,-0.1663, 0.0464,-0.0280, 0.0235, 0.1555, 0.5103, 0.8706, 0.4915,-0.0232,-0.4825, 0.8621, 0.1549, 0.0961,-0.1236, 0.9877, 0.0722, 0.0309, 0.2525, 0.9644,Unknown,Low, 97.1199,-2.3966,-27.1201, 165.8658,-438.5503, 26.6634,-7.3403,-13.0030
24-Aug-2023 17:28:13.785, 0.0459,-0.1404,-1.0128, 0.0011, 0.0322,-0.0537, 0.0027, 0.0251, 0.0226, 0.0295, 0.1371, 0.5151, 0.8679, 0.4959,-0.0292,-0.4880, 0.8621, 0.1367, 0.0930,-0.1044, 0.9902, 0.0625, 0.0317, 0.2551, 0.9644,Unknown,Low, 97.1199,-2.3966,-27.2533, 166.2984,-438.2112, 26.6241,-6.9642,-12.9711
24-Aug-2023 17:28:14.283, 0.0568,-0.0900,-0.9884, 0.0081, 0.0443, 0.0175, 0.1072,-0.0050,-0.0039, 0.0352, 0.1357, 0.5206, 0.8646, 0.5012,-0.0349,-0.4928, 0.8595, 0.1353, 0.0978,-0.0998, 0.9902, 0.0610, 0.0344, 0.2579, 0.9636,Unknown,Low, 97.1202,-2.4203,-27.3264, 166.1562,-438.4896, 26.6783,-7.0392,-13.2179
24-Aug-2023 17:28:14.784,-0.0414,-0.1631,-0.9303,-0.0501,-0.0100, 0.0653, 0.2215, 0.0157,-0.0036, 0.0217, 0.1538, 0.5339, 0.8590, 0.5116,-0.0214,-0.5028, 0.8507, 0.1532, 0.0966,-0.1208, 0.9880, 0.0713, 0.0307, 0.2638, 0.9615,Unknown,Low, 97.1202,-2.4203,-27.9963, 165.0197,-438.3431, 26.2061,-8.1273,-12.9779
24-Aug-2023 17:28:15.283, 0.0539,-0.0822,-0.9326, 0.0377, 0.0649, 0.0570,-0.1234, 0.0431, 0.0257, 0.0224, 0.1251, 0.5460, 0.8530, 0.5215,-0.0222,-0.5152, 0.8479, 0.1247, 0.0839,-0.0950, 0.9919, 0.0572, 0.0276, 0.2697, 0.9608,Unknown,Low, 97.1206,-2.4547,-27.7293, 165.2036,-438.2585, 26.3625,-8.1132,-12.8368
24-Aug-2023 17:28:15.783, 0.0385,-0.2076,-1.0480,-0.0136,-0.0457,-0.0171,-0.1510,-0.0556, 0.0286, 0.0152, 0.1291, 0.5629, 0.8446, 0.5352,-0.0151,-0.5292, 0.8387, 0.1287, 0.0815,-0.1007, 0.9916, 0.0598, 0.0252, 0.2776, 0.9585,Unknown,Low, 97.1206,-2.4547,-28.5943, 164.0362,-438.6418, 25.7487,-9.1876,-13.0885
24-Aug-2023 17:28:16.282,-0.0014,-0.2120,-0.9905,-0.0561,-0.0241, 0.0356,-0.0820, 0.0641, 0.0436, 0.0310, 0.1552, 0.5878, 0.8291, 0.5583,-0.0306,-0.5479, 0.8221, 0.1546, 0.1114,-0.1114, 0.9875, 0.0697, 0.0372, 0.2899, 0.9538,Unknown,Low, 97.1210,-2.4917,-28.3750, 162.6066,-438.1234, 25.4715,-10.6002,-12.8009
24-Aug-2023 17:28:16.782, 0.0668,-0.2078,-0.9741, 0.0061,-0.0158, 0.0258,-0.0494, 0.0369, 0.0528, 0.0500, 0.1675, 0.6257, 0.8047, 0.5916,-0.0492,-0.5774, 0.7992, 0.1667, 0.1380,-0.1057, 0.9848, 0.0719, 0.0494, 0.3086, 0.9472,Unknown,Low, 97.1210,-2.4917,-28.7099, 161.3350,-437.1215, 25.3804,-12.0331,-11.6380
24-Aug-2023 17:28:17.281, 0.0598,-0.2940,-0.9681,-0.0028,-0.1114,-0.0433, 0.0037, 0.0574, 0.0640, 0.0583, 0.1747, 0.6696, 0.7765, 0.6275,-0.0573,-0.6112, 0.7721, 0.1738, 0.1533,-0.0999, 0.9831, 0.0728, 0.0561, 0.3296, 0.9396,Unknown,Low, 97.1213,-2.5128,-28.9672, 161.6048,-436.9149, 24.9439,-11.9688,-11.5665
24-Aug-2023 17:28:17.782, 0.0872,-0.1572,-0.9585, 0.0477, 0.0167, 0.0431, 0.0909,-0.0402, 0.0870, 0.0612, 0.1796, 0.7134, 0.7476, 0.6615,-0.0602,-0.6439, 0.7440, 0.1786, 0.1629,-0.0948, 0.9821, 0.0734, 0.0599, 0.3502, 0.9319,Unknown,Low, 97.1213,-2.5128,-29.5155, 159.9620,-437.7040, 24.7720,-13.7368,-12.4450
24-Aug-2023 17:28:18.280, 0.1129,-0.1636,-1.0371, 0.0408, 0.0255,-0.0534, 0.0232,-0.0101, 0.0857, 0.0690, 0.1835, 0.7653, 0.7107, 0.7002,-0.0678,-0.6811, 0.7090, 0.1825, 0.1758,-0.0835, 0.9809, 0.0721, 0.0661, 0.3745, 0.9220,Unknown,Low, 97.1213,-2.5128,-30.2805, 157.4431,-437.8411, 23.7954,-16.1243,-12.5053
24-Aug-2023 17:28:18.781, 0.0956,-0.2375,-0.8986, 0.0043, 0.0049, 0.0115,-0.0376,-0.0372, 0.1286, 0.0812, 0.2001, 0.8357, 0.6565, 0.7501,-0.0794,-0.7270, 0.6573, 0.1988, 0.2013,-0.0727, 0.9768, 0.0748, 0.0774, 0.4071, 0.9070,Unknown,Low, 97.1211,-2.4970,-32.1718, 156.7755,-438.1679, 21.8096,-16.9891,-12.8142
24-Aug-2023 17:28:19.280, 0.1812,-0.2235,-0.8215, 0.0818,-0.0270, 0.1346, 0.1580,-0.0916, 0.1778, 0.0920, 0.2086, 0.9189, 0.5890, 0.8031,-0.0899,-0.7777, 0.5935, 0.2071, 0.2197,-0.0520, 0.9742, 0.0729, 0.0871, 0.4449, 0.8883,Unknown,Low, 97.1211,-2.4970,-34.0268, 154.1616,-440.0996, 20.4014,-19.4031,-14.7420
24-Aug-2023 17:28:19.780, 0.0459,-0.2080,-1.0601,-0.0357, 0.0167,-0.0944,-0.0081,-0.0030, 0.1611, 0.0900, 0.1914, 1.0025, 0.5216, 0.8486,-0.0882,-0.8274, 0.5284, 0.1902, 0.2080,-0.0263, 0.9778, 0.0622, 0.0851, 0.4816, 0.8700,Unknown,Low, 97.1204,-2.4388,-35.9201, 148.7601,-442.3421, 18.1950,-24.6502,-16.9559
24-Aug-2023 17:28:20.279, 0.0951,-0.1038,-0.9856,-0.0672, 0.0735, 0.0292,-0.3163, 0.0400, 0.1303, 0.0855, 0.1918, 1.0722, 0.4621, 0.8828,-0.0838,-0.8622, 0.4694, 0.1907, 0.2076,-0.0159, 0.9781, 0.0605, 0.0854, 0.5115, 0.8529,Unknown,Low, 97.1204,-2.4388,-35.6261, 146.2658,-437.8489, 18.5253,-27.0678,-12.4513
24-Aug-2023 17:28:20.780, 0.0994,-0.1262,-0.9665, 0.0331, 0.0363, 0.0199, 0.0481,-0.0526, 0.1349, 0.0740, 0.1974, 1.1415, 0.4019, 0.9128,-0.0725,-0.8916, 0.4082, 0.1961, 0.2086,-0.0142, 0.9779, 0.0630, 0.0842, 0.5403, 0.8349,Unknown,Low, 97.1196,-2.3675,-37.0294, 145.4527,-437.6951, 17.1626,-27.9246,-12.4183
24-Aug-2023 17:28:21.279, 0.0871,-0.2026,-0.9487, 0.0174, 0.0145, 0.0101,-0.0345, 0.0416, 0.1325, 0.0888, 0.1948, 1.2130, 0.3327, 0.9390,-0.0870,-0.9190, 0.3436, 0.1936, 0.2116, 0.0156, 0.9772, 0.0546, 0.0917, 0.5703, 0.8145,Unknown,Low, 97.1196,-2.3675,-38.3561, 144.1156,-437.0580, 15.4783,-29.1168,-11.7031
24-Aug-2023 17:28:21.779, 0.0781,-0.1752,-0.9497,-0.0008, 0.0279, 0.0318, 0.1478, 0.0501, 0.1799, 0.0994, 0.1943, 1.2965, 0.2511, 0.9630,-0.0973,-0.9445, 0.2658, 0.1930, 0.2118, 0.0435, 0.9763, 0.0474, 0.0979, 0.6040, 0.7895,Unknown,Low, 97.1184,-2.2671,-40.3612, 143.3365,-437.1369, 13.6145,-30.0519,-11.7295
24-Aug-2023 17:28:22.277, 0.1233,-0.1955,-0.9825, 0.0070, 0.0412,-0.0281,-0.1026, 0.0542, 0.1692, 0.1127, 0.2002, 1.3787, 0.1678, 0.9797,-0.1102,-0.9620, 0.1871, 0.1989, 0.2154, 0.0726, 0.9738, 0.0414, 0.1067, 0.6362, 0.7630,Unknown,Low, 97.1184,-2.2671,-41.9354, 141.2424,-436.6470, 11.9687,-32.1577,-11.6295
24-Aug-2023 17:28:22.778, 0.1463,-0.2303,-0.9629, 0.0434,-0.0097, 0.0004,-0.0361, 0.0102, 0.1684, 0.1227, 0.2084, 1.4623, 0.0823, 0.9894,-0.1197,-0.9726, 0.1059, 0.2069, 0.2174, 0.0994, 0.9710, 0.0366, 0.1147, 0.6676, 0.7347,Unknown,Low, 97.1171,-2.1535,-44.7077, 139.8409,-436.5100, 9.2141,-33.5350,-11.2120
24-Aug-2023 17:28:23.277, 0.1282,-0.2050,-0.9686, 0.0170, 0.0014,-0.0012, 0.0279,-0.0233, 0.1604, 0.1182, 0.2079, 1.5388, 0.0075, 0.9933,-0.1154,-0.9780, 0.0313, 0.2064, 0.2086, 0.1113, 0.9716, 0.0335, 0.1143, 0.6951, 0.7089,Unknown,Low, 97.1171,-2.1535,-47.0405, 138.0261,-435.9072, 7.1536,-35.5200,-10.8105
24-Aug-2023 17:28:23.777, 0.0642,-0.2045,-0.9885,-0.0223, 0.0173,-0.0101, 0.0238,-0.0216, 0.1112, 0.0816, 0.2108, 1.5880,-0.0342, 0.9962,-0.0797,-0.9777,-0.0168, 0.2092, 0.2071, 0.0851, 0.9746, 0.0447, 0.1034, 0.7116, 0.6935,Unknown,Low, 97.1153,-2.0029,-48.5414, 137.3981,-436.2111, 5.2434,-36.1132,-11.0208
24-Aug-2023 17:28:24.276, 0.0086,-0.1868,-0.9696,-0.0251,-0.0117,-0.0027, 0.0154,-0.0587, 0.0432, 0.0443, 0.2073, 1.6084,-0.0466, 0.9980,-0.0433,-0.9779,-0.0368, 0.2058, 0.2038, 0.0520, 0.9776, 0.0559, 0.0898, 0.7178, 0.6882,Unknown,Low, 97.1153,-2.0029,-50.7878, 136.8473,-435.8322, 3.2335,-36.4064,-10.3954
24-Aug-2023 17:28:24.777,-0.0128,-0.1888,-0.9652,-0.0103, 0.0066, 0.0232,-0.0891,-0.0001, 0.0046, 0.0215, 0.2003, 1.6098,-0.0432, 0.9988,-0.0211,-0.9793,-0.0382, 0.1990, 0.1980, 0.0293, 0.9798, 0.0616, 0.0795, 0.7178, 0.6889,Unknown,Low, 97.1135,-1.8470,-49.9344, 140.0431,-435.8183, 4.2928,-33.2047,-10.4579
24-Aug-2023 17:28:25.275,-0.0453,-0.1994,-0.9465,-0.0501,-0.0080, 0.0092, 0.0261,-0.0323,-0.0107,-0.0056, 0.2017, 1.5958,-0.0239, 0.9997, 0.0055,-0.9794,-0.0245, 0.2004, 0.2004,-0.0006, 0.9797, 0.0723, 0.0701, 0.7120, 0.6949,Unknown,Low, 97.1135,-1.8470,-49.1134, 138.9713,-435.7808, 5.0400,-34.5397,-10.7009
24-Aug-2023 17:28:25.776,-0.0581,-0.2096,-0.9656,-0.0271, 0.0065, 0.0179,-0.1191, 0.0536,-0.0826,-0.0393, 0.1996, 1.5650, 0.0135, 0.9992, 0.0385,-0.9801, 0.0056, 0.1982, 0.1979,-0.0404, 0.9794, 0.0844, 0.0564, 0.7000, 0.7069,Unknown,Low, 97.1122,-1.7360,-46.6730, 138.6923,-436.9234, 7.2202,-34.5147,-11.5544
24-Aug-2023 17:28:26.275,-0.0884,-0.1935,-0.9588,-0.0186, 0.0016, 0.0128,-0.0355,-0.0010,-0.1019,-0.0629, 0.1971, 1.5168, 0.0662, 0.9959, 0.0617,-0.9792, 0.0530, 0.1958, 0.1917,-0.0734, 0.9787, 0.0929, 0.0449, 0.6818, 0.7242,Unknown,Low, 97.1122,-1.7360,-44.9934, 138.8730,-437.0275, 9.0906,-34.3819,-11.5392
24-Aug-2023 17:28:26.775,-0.0659,-0.1599,-0.9632,-0.0005, 0.0420, 0.0199,-0.0991, 0.0052,-0.1183,-0.0678, 0.1898, 1.4599, 0.1231, 0.9902, 0.0665,-0.9760, 0.1087, 0.1887, 0.1796,-0.0881, 0.9798, 0.0931, 0.0380, 0.6611, 0.7436,Unknown,Low, 97.1106,-1.5959,-42.9836, 139.4176,-436.6843, 11.1551,-33.8622,-11.3018
24-Aug-2023 17:28:27.274,-0.0575,-0.1586,-0.9758, 0.0064, 0.0058, 0.0277, 0.0088,-0.0475,-0.1165,-0.0684, 0.1701, 1.4049, 0.1762, 0.9820, 0.0673,-0.9720, 0.1628, 0.1693, 0.1553,-0.0953, 0.9833, 0.0868, 0.0289, 0.6411, 0.7619,Unknown,Low, 97.1098,-1.5246,-42.2295, 141.4933,-436.8945, 11.5843,-31.5691,-11.7040
24-Aug-2023 17:28:27.775,-0.0148,-0.1540,-0.9995, 0.0402, 0.0061,-0.0228,-0.0019,-0.0287,-0.1044,-0.0628, 0.1626, 1.3540, 0.2246, 0.9725, 0.0619,-0.9637, 0.2123, 0.1619, 0.1443,-0.0960, 0.9849, 0.0829, 0.0265, 0.6221, 0.7781,Unknown,Low, 97.1098,-1.5246,-41.1342, 141.9398,-437.7337, 12.9854,-31.2333,-12.3924
24-Aug-2023 17:28:28.273,-0.0869,-0.1163,-0.9674,-0.0152, 0.0470, 0.0200,-0.0477,-0.0053,-0.0872,-0.0659, 0.1706, 1.3075, 0.2705, 0.9605, 0.0649,-0.9515, 0.2565, 0.1697, 0.1464,-0.1077, 0.9833, 0.0876, 0.0257, 0.6034, 0.7922,Unknown,Low, 97.1098,-1.5246,-39.8475, 143.0724,-437.8041, 14.4806,-29.9567,-12.4858
24-Aug-2023 17:28:28.774,-0.0555,-0.1807,-0.9886, 0.0189, 0.0151,-0.0032,-0.0690,-0.0108,-0.1118,-0.0811, 0.1859, 1.2555, 0.3233, 0.9429, 0.0796,-0.9343, 0.3047, 0.1848, 0.1500,-0.1342, 0.9795, 0.0988, 0.0218, 0.5813, 0.8074,Unknown,Low, 97.1098,-1.5246,-38.6574, 144.4579,-438.1286, 15.4714,-29.3813,-12.6113
24-Aug-2023 17:28:29.273,-0.0829,-0.1715,-0.9878,-0.0026,-0.0285,-0.0134,-0.0149,-0.0012,-0.1192,-0.0807, 0.1934, 1.1998, 0.3758, 0.9233, 0.0791,-0.9146, 0.3558, 0.1922, 0.1493,-0.1446, 0.9782, 0.1023, 0.0213, 0.5582, 0.8231,Unknown,Low, 97.1107,-1.5986,-37.0579, 145.4632,-438.0524, 17.1541,-27.5041,-12.5523
24-Aug-2023 17:28:29.773,-0.0931,-0.1747,-0.9321,-0.0162,-0.0113, 0.0228,-0.0409, 0.0193,-0.1217,-0.0833, 0.1961, 1.1473, 0.4243, 0.9019, 0.0816,-0.8942, 0.4030, 0.1948, 0.1428,-0.1556, 0.9774, 0.1046, 0.0183, 0.5362, 0.8374,Unknown,Low, 97.1107,-1.5986,-36.2404, 146.8651,-438.1035, 17.8593,-26.7089,-12.6656
24-Aug-2023 17:28:30.272,-0.0857,-0.1896,-0.9212, 0.0209, 0.0108, 0.0200,-0.0326,-0.0277,-0.1188,-0.0827, 0.2009, 1.0931, 0.4728, 0.8774, 0.0810,-0.8702, 0.4505, 0.1996, 0.1387,-0.1648, 0.9765, 0.1070, 0.0169, 0.5131, 0.8515,Unknown,Low, 97.1108,-1.6144,-34.8800, 147.6336,-438.2943, 18.8216,-25.4085,-12.5569
24-Aug-2023 17:28:30.772,-0.0578,-0.1530,-0.9430, 0.0132,-0.0150,-0.0219,-0.1295, 0.0329,-0.1206,-0.0844, 0.2118, 1.0383, 0.5212, 0.8495, 0.0824,-0.8423, 0.4964, 0.2102, 0.1377,-0.1790, 0.9742, 0.1125, 0.0160, 0.4890, 0.8648,Unknown,Low, 97.1108,-1.6144,-34.1446, 149.3624,-437.6494, 19.9305,-24.1844,-12.5853
24-Aug-2023 17:28:31.271,-0.0685,-0.1898,-0.9642, 0.0402, 0.0392, 0.0011, 0.0449,-0.0874,-0.0991,-0.0950, 0.2152, 1.0013, 0.5538, 0.8275, 0.0926,-0.8227, 0.5268, 0.2135, 0.1279,-0.1945, 0.9725, 0.1168, 0.0101, 0.4722, 0.8737,Unknown,Low, 97.1111,-1.6409,-33.7839, 150.2484,-438.3300, 20.3549,-22.6806,-12.7689
24-Aug-2023 17:28:31.772,-0.0625,-0.2415,-0.9606, 0.0324, 0.0238,-0.0020,-0.0470,-0.0027,-0.0817,-0.0738, 0.2117, 0.9630, 0.5822, 0.8098, 0.0721,-0.8026, 0.5583, 0.2101, 0.1299,-0.1802, 0.9750, 0.1106, 0.0164, 0.4568, 0.8825,Unknown,Low, 97.1111,-1.6409,-33.0482, 151.4499,-438.5936, 21.3043,-21.9632,-13.0246
24-Aug-2023 17:28:32.271,-0.0401,-0.1779,-0.9698, 0.0248,-0.0115, 0.0056,-0.0637,-0.0093,-0.0691,-0.0592, 0.2031, 0.9320, 0.6048, 0.7943, 0.0580,-0.7863, 0.5840, 0.2017, 0.1264,-0.1676, 0.9777, 0.1038, 0.0192, 0.4441, 0.8897,Unknown,Low, 97.1111,-1.6409,-32.2543, 152.0529,-438.3265, 21.6078,-21.0218,-13.2174
24-Aug-2023 17:28:32.771,-0.0333,-0.1695,-0.9696, 0.0023, 0.0161, 0.0118,-0.0390, 0.0053,-0.0532,-0.0426, 0.1849, 0.9079, 0.6210, 0.7827, 0.0419,-0.7748, 0.6049, 0.1839, 0.1186,-0.1466, 0.9821, 0.0923, 0.0214, 0.4348, 0.8955,Unknown,Low, 97.1111,-1.6409,-31.6205, 153.3538,-438.4871, 22.3764,-19.7064,-13.0911
24-Aug-2023 17:28:33.270,-0.0214,-0.1420,-0.9624, 0.0198, 0.0159, 0.0237,-0.0335,-0.0074,-0.0474,-0.0384, 0.1622, 0.8884, 0.6350, 0.7716, 0.0379,-0.7659, 0.6223, 0.1615, 0.1010,-0.1316, 0.9861, 0.0814, 0.0175, 0.4269, 0.9005,Unknown,Low, 97.1110,-1.6303,-32.2453, 154.0689,-438.6917, 22.0372,-19.3238,-12.8988
24-Aug-2023 17:28:33.771,-0.0241,-0.1404,-0.9591, 0.0161,-0.0017, 0.0240,-0.0132,-0.0095,-0.0484,-0.0379, 0.1499, 0.8694, 0.6492, 0.7597, 0.0375,-0.7554, 0.6381, 0.1493, 0.0895,-0.1252, 0.9881, 0.0758, 0.0144, 0.4186, 0.9049,Unknown,Low, 97.1110,-1.6303,-32.1859, 154.9419,-438.3848, 22.0821,-18.8555,-12.6881
24-Aug-2023 17:28:34.269, 0.0139,-0.1253,-0.9042, 0.0589,-0.0257, 0.0628,-0.0194, 0.0176,-0.0535,-0.0298, 0.1480, 0.8567, 0.6580, 0.7524, 0.0295,-0.7474, 0.6478, 0.1475, 0.0918,-0.1191, 0.9886, 0.0734, 0.0172, 0.4132, 0.9075,Unknown,Low, 97.1110,-1.6303,-31.7217, 155.9525,-438.1150, 22.6021,-17.9280,-12.1551
24-Aug-2023 17:28:34.770,-0.0358,-0.1676,-0.9646,-0.0098,-0.0065, 0.0243,-0.1190,-0.0731,-0.0060,-0.0373, 0.1477, 0.8492, 0.6643, 0.7466, 0.0368,-0.7426, 0.6534, 0.1471, 0.0858,-0.1251, 0.9884, 0.0749, 0.0135, 0.4095, 0.9091,Unknown,Low, 97.1110,-1.6303,-31.9725, 155.6613,-438.8788, 22.4060,-18.0821,-13.0928
24-Aug-2023 17:28:35.268, 0.0001,-0.1611,-0.9888, 0.0062,-0.0110, 0.0040,-0.0101,-0.0234,-0.0202,-0.0306, 0.1458, 0.8424, 0.6687, 0.7429, 0.0303,-0.7383, 0.6586, 0.1453, 0.0880,-0.1195, 0.9889, 0.0727, 0.0159, 0.4067, 0.9105,Unknown,Low, 97.1111,-1.6382,-31.4159, 155.2690,-439.0249, 22.6389,-18.1227,-13.0125
24-Aug-2023 17:28:35.769,-0.0140,-0.1059,-0.9519,-0.0155, 0.0164, 0.0287,-0.0149,-0.0144,-0.0102,-0.0175, 0.1481, 0.8372, 0.6713, 0.7410, 0.0173,-0.7347, 0.6622, 0.1475, 0.0979,-0.1117, 0.9889, 0.0711, 0.0221, 0.4048, 0.9114,Unknown,Low, 97.1111,-1.6382,-29.7028, 153.3618,-437.8863, 24.7885,-19.4765,-12.1726
24-Aug-2023 17:28:36.268,-0.0130,-0.1708,-0.9614,-0.0034,-0.0266, 0.0345,-0.0856, 0.0087,-0.0160,-0.0070, 0.1469, 0.8338, 0.6728, 0.7398, 0.0069,-0.7325, 0.6648, 0.1464, 0.1037,-0.1035, 0.9892, 0.0685, 0.0265, 0.4036, 0.9120,Unknown,Low, 97.1122,-1.7307,-29.7955, 158.2085,-438.5825, 24.0425,-14.9544,-13.2015
24-Aug-2023 17:28:36.768,-0.0251,-0.1953,-0.8970,-0.0146,-0.0307, 0.0876, 0.0285,-0.0325,-0.0087,-0.0094, 0.1693, 0.8326, 0.6741, 0.7385, 0.0093,-0.7291, 0.6634, 0.1685, 0.1183,-0.1204, 0.9857, 0.0792, 0.0299, 0.4025, 0.9115,Unknown,Low, 97.1132,-1.8153,-32.7345, 153.9783,-440.4347, 21.2751,-19.0640,-14.6453
24-Aug-2023 17:28:37.267,-0.0043,-0.2341,-0.9452, 0.0068,-0.0790, 0.0385,-0.0573,-0.0085,-0.0011,-0.0126, 0.1716, 0.8354, 0.6724, 0.7401, 0.0124,-0.7307, 0.6610, 0.1708, 0.1182,-0.1239, 0.9852, 0.0809, 0.0290, 0.4037, 0.9109,Unknown,Low, 97.1132,-1.8153,-31.7530, 154.7355,-438.9865, 22.4962,-18.5338,-13.6596
