Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),m11,m12,m13,m21,m22,m23,m31,m32,m33,qX,qY,qZ,qW,ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(µT),magY(µT),magZ(µT),calMagX(µT),calMagY(µT),calMagZ(µT)
12-Aug-2023 12:17:19.031,-0.0185,-0.5078,-0.9045,-0.2347, 1.0639, 1.2620,-0.1946, 0.0030, 0.0187, 0.5975, 0.1125,-1.6798,-0.0271,-0.8287,-0.5591, 0.9878,-0.1081, 0.1122,-0.1534,-0.5492, 0.8215, 0.2547, 0.1562,-0.6994, 0.6493,Unknown,Low, 100.8392, 1.6858,-113.1618, 316.6876,-440.3333, 18.0774, 21.2324,-28.6488
12-Aug-2023 12:17:19.035, 0.0458,-0.4669,-0.9611, 0.0292, 0.0233,-0.0879,-0.1946, 0.0030, 0.0187, 0.0176, 0.5132,-1.9181,-0.3322,-0.9431,-0.0153, 0.8192,-0.2965, 0.4910,-0.4676, 0.1505, 0.8710, 0.1527,-0.2029,-0.7905, 0.5573,Unknown,Low, 100.8392, 1.6858,-113.1618, 316.6876,-440.3333,-6.4202, 1.5990,-40.0806
12-Aug-2023 12:17:19.040, 0.0458,-0.4669,-0.9611, 0.0296, 0.0221,-0.0873,-0.1946, 0.0030, 0.0187, 0.0171, 0.5119,-1.9183,-0.3326,-0.9430,-0.0149, 0.8197,-0.2969, 0.4898,-0.4663, 0.1507, 0.8717, 0.1521,-0.2025,-0.7908, 0.5573,Unknown,Low, 100.8392, 1.6858,-113.3884, 316.9575,-440.2688,-6.6080, 1.8050,-39.9108
12-Aug-2023 12:17:19.045, 0.0458,-0.4669,-0.9611, 0.0456, 0.0258,-0.0994,-0.1946, 0.0030, 0.0187, 0.0057, 0.5158,-1.9133,-0.3332,-0.9428,-0.0049, 0.8194,-0.2921, 0.4932,-0.4664, 0.1603, 0.8699, 0.1492,-0.2068,-0.7898, 0.5578,Unknown,Low, 100.8392, 1.6858,-113.3884, 316.9575,-440.2688,-6.6080, 1.8050,-39.9108
12-Aug-2023 12:17:19.049, 0.0458,-0.4669,-0.9611, 0.0464, 0.0243,-0.0986,-0.1946, 0.0030, 0.0187, 0.0047, 0.5141,-1.9136,-0.3339,-0.9426,-0.0041, 0.8201,-0.2927, 0.4918,-0.4647, 0.1609, 0.8707, 0.1483,-0.2065,-0.7901, 0.5577,Unknown,Low, 100.8392, 1.6858,-113.3884, 316.9575,-440.2688,-6.6080, 1.8050,-39.9108
12-Aug-2023 12:17:19.054, 0.0458,-0.4669,-0.9611, 0.0464, 0.0243,-0.0986,-0.1946, 0.0030, 0.0187, 0.0047, 0.5141,-1.9136,-0.3339,-0.9426,-0.0041, 0.8201,-0.2927, 0.4918,-0.4647, 0.1609, 0.8707, 0.1483,-0.2065,-0.7901, 0.5577,Unknown,Low, 100.8392, 1.6858,-113.3884, 316.9575,-440.2688,-6.6080, 1.8050,-39.9108
12-Aug-2023 12:17:19.058, 0.0458,-0.4669,-0.9611, 0.0417, 0.0282,-0.1023,-0.1946, 0.0030, 0.0187, 0.0098, 0.5186,-1.9171,-0.3348,-0.9423,-0.0085, 0.8170,-0.2948, 0.4956,-0.4695, 0.1590, 0.8685, 0.1512,-0.2071,-0.7903, 0.5565,Unknown,Low, 100.8392, 1.6858,-113.3884, 316.9575,-440.2688,-6.6080, 1.8050,-39.9108
12-Aug-2023 12:17:19.062, 0.0458,-0.4669,-0.9611, 0.0429, 0.0267,-0.1014,-0.1946, 0.0030, 0.0187, 0.0083, 0.5169,-1.9174,-0.3358,-0.9419,-0.0072, 0.8177,-0.2953, 0.4942,-0.4676, 0.1600, 0.8693, 0.1501,-0.2068,-0.7906, 0.5564,Unknown,Low, 100.8392, 1.6858,-113.3884, 316.9575,-440.2688,-6.8979, 2.2311,-39.9467
12-Aug-2023 12:17:19.066, 0.0458,-0.4669,-0.9611, 0.0312, 0.0355,-0.0789,-0.1946, 0.0030, 0.0187, 0.0166, 0.5173,-1.9226,-0.3369,-0.9414,-0.0144, 0.8159,-0.2995, 0.4945,-0.4699, 0.1548, 0.8690, 0.1530,-0.2051,-0.7914, 0.5551,Unknown,Low, 100.8392, 1.6858,-113.3884, 316.9575,-440.2688,-6.8979, 2.2311,-39.9467
12-Aug-2023 12:17:19.070, 0.0458,-0.4669,-0.9611, 0.0329, 0.0342,-0.0781,-0.1946, 0.0030, 0.0187, 0.0147, 0.5158,-1.9230,-0.3381,-0.9410,-0.0128, 0.8165,-0.3001, 0.4932,-0.4680, 0.1563, 0.8698, 0.1518,-0.2051,-0.7918, 0.5549,Unknown,Low, 100.8392, 1.6858,-113.3884, 316.9575,-440.2688,-6.8979, 2.2311,-39.9467
12-Aug-2023 12:17:19.073, 0.0458,-0.4669,-0.9611, 0.0329, 0.0342,-0.0781,-0.1946, 0.0030, 0.0187, 0.0147, 0.5158,-1.9230,-0.3381,-0.9410,-0.0128, 0.8165,-0.3001, 0.4932,-0.4680, 0.1563, 0.8698, 0.1518,-0.2051,-0.7918, 0.5549,Unknown,Low, 100.8392, 1.6858,-113.3884, 316.9575,-440.2688,-6.8979, 2.2311,-39.9467
12-Aug-2023 12:17:19.078, 0.0458,-0.4669,-0.9611, 0.0280, 0.0523,-0.0529,-0.1946, 0.0030, 0.0187, 0.0213, 0.5134,-1.9276,-0.3394,-0.9405,-0.0185, 0.8162,-0.3042, 0.4911,-0.4675, 0.1516, 0.8709, 0.1533,-0.2027,-0.7929, 0.5539,Unknown,Low, 100.8409, 1.5484,-113.4839, 317.5056,-440.3690,-6.8979, 2.2311,-39.9467
12-Aug-2023 12:17:19.082, 0.0458,-0.4669,-0.9611, 0.0298, 0.0512,-0.0523,-0.1946, 0.0030, 0.0187, 0.0191, 0.5122,-1.9279,-0.3408,-0.9400,-0.0167, 0.8167,-0.3047, 0.4901,-0.4658, 0.1534, 0.8715, 0.1520,-0.2028,-0.7933, 0.5536,Unknown,Low, 100.8409, 1.5484,-113.4839, 317.5056,-440.3690,-7.0116, 2.3016,-39.8963
12-Aug-2023 12:17:19.087, 0.0458,-0.4669,-0.9611, 0.0272, 0.0646,-0.0271,-0.1946, 0.0030, 0.0187, 0.0169, 0.5112,-1.9284,-0.3422,-0.9395,-0.0148, 0.8170,-0.3053, 0.4892,-0.4641, 0.1554, 0.8720, 0.1508,-0.2030,-0.7937, 0.5533,Unknown,Low, 100.8409, 1.5484,-113.4839, 317.5056,-440.3690,-7.0116, 2.3016,-39.8963
12-Aug-2023 12:17:19.090, 0.0458,-0.4669,-0.9611, 0.0291, 0.0639,-0.0267,-0.1946, 0.0030, 0.0187, 0.0148, 0.5104,-1.9290,-0.3438,-0.9390,-0.0129, 0.8172,-0.3059, 0.4885,-0.4626, 0.1574, 0.8725, 0.1497,-0.2034,-0.7941, 0.5529,Unknown,Low, 100.8409, 1.5484,-113.4839, 317.5056,-440.3690,-7.0116, 2.3016,-39.8963
12-Aug-2023 12:17:19.093, 0.0458,-0.4669,-0.9611, 0.0291, 0.0639,-0.0267,-0.1946, 0.0030, 0.0187, 0.0148, 0.5104,-1.9290,-0.3438,-0.9390,-0.0129, 0.8172,-0.3059, 0.4885,-0.4626, 0.1574, 0.8725, 0.1497,-0.2034,-0.7941, 0.5529,Unknown,Low, 100.8409, 1.5484,-113.4839, 317.5056,-440.3690,-7.0116, 2.3016,-39.8963
12-Aug-2023 12:17:19.098, 0.0458,-0.4669,-0.9611, 0.0241, 0.0694, 0.0075,-0.1946, 0.0030, 0.0187, 0.0127, 0.5099,-1.9297,-0.3454,-0.9384,-0.0111, 0.8172,-0.3066, 0.4881,-0.4614, 0.1595, 0.8727, 0.1487,-0.2038,-0.7945, 0.5524,Unknown,Low, 100.8409, 1.5484,-113.4839, 317.5056,-440.3690,-7.2570, 2.3318,-39.8960
12-Aug-2023 12:17:19.103, 0.0458,-0.4669,-0.9611, 0.0258, 0.0691, 0.0077,-0.1946, 0.0030, 0.0187, 0.0107, 0.5096,-1.9305,-0.3471,-0.9378,-0.0094, 0.8171,-0.3073, 0.4878,-0.4603, 0.1616, 0.8729, 0.1477,-0.2043,-0.7949, 0.5519,Unknown,Low, 100.8409, 1.5484,-113.4839, 317.5056,-440.3690,-7.2570, 2.3318,-39.8960
12-Aug-2023 12:17:19.108, 0.0458,-0.4669,-0.9611, 0.0255, 0.0616, 0.0396,-0.1946, 0.0030, 0.0187, 0.0089, 0.5095,-1.9314,-0.3487,-0.9372,-0.0078, 0.8169,-0.3080, 0.4877,-0.4595, 0.1637, 0.8730, 0.1469,-0.2048,-0.7953, 0.5514,Unknown,Low, 100.8409, 1.5484,-113.4839, 317.5056,-440.3690,-7.2570, 2.3318,-39.8960
12-Aug-2023 12:17:19.112, 0.0458,-0.4669,-0.9611, 0.0269, 0.0616, 0.0396,-0.1946, 0.0030, 0.0187, 0.0073, 0.5095,-1.9324,-0.3504,-0.9366,-0.0064, 0.8166,-0.3088, 0.4877,-0.4588, 0.1657, 0.8730, 0.1462,-0.2053,-0.7956, 0.5509,Unknown,Low, 100.8409, 1.5484,-113.4839, 317.5056,-440.3690,-7.2570, 2.3318,-39.8960
12-Aug-2023 12:17:19.116, 0.0458,-0.4669,-0.9611, 0.0203, 0.0498, 0.0602,-0.1946, 0.0030, 0.0187, 0.0059, 0.5096,-1.9335,-0.3521,-0.9360,-0.0052, 0.8161,-0.3097, 0.4878,-0.4582, 0.1675, 0.8729, 0.1455,-0.2058,-0.7960, 0.5503,Unknown,Low, 100.8422, 1.4321,-114.5268, 317.4167,-440.0567,-8.1040, 2.5104,-39.7653
12-Aug-2023 12:17:19.133, 0.0458,-0.4669,-0.9611, 0.0190, 0.0300, 0.0652, 0.0138,-0.3141,-0.2428, 0.0031, 0.5102,-1.9375,-0.3571,-0.9341,-0.0027, 0.8146,-0.3129, 0.4884,-0.4570, 0.1722, 0.8726, 0.1442,-0.2071,-0.7973, 0.5483,Unknown,Low, 100.8422, 1.4321,-114.5268, 317.4167,-440.0567,-8.1040, 2.5104,-39.7653
12-Aug-2023 12:17:19.137, 0.0167,-0.5057,-0.8246, 0.0157,-0.0090, 0.0531, 0.0138,-0.3141,-0.2428, 0.0022, 0.5105,-1.9387,-0.3587,-0.9335,-0.0019, 0.8141,-0.3138, 0.4886,-0.4567, 0.1737, 0.8725, 0.1437,-0.2076,-0.7977, 0.5477,Unknown,Low, 100.8422, 1.4321,-114.5268, 317.4167,-440.0567,-8.2550, 2.3815,-39.7694
12-Aug-2023 12:17:19.141, 0.0167,-0.5057,-0.8246, 0.0168,-0.0087, 0.0529, 0.0138,-0.3141,-0.2428, 0.0009, 0.5108,-1.9397,-0.3601,-0.9329,-0.0008, 0.8137,-0.3145, 0.4889,-0.4563, 0.1754, 0.8723, 0.1432,-0.2081,-0.7980, 0.5472,Unknown,Low, 100.8422, 1.4321,-114.5268, 317.4167,-440.0567,-8.2550, 2.3815,-39.7694
12-Aug-2023 12:17:19.145, 0.0167,-0.5057,-0.8246, 0.0168,-0.0087, 0.0529, 0.0138,-0.3141,-0.2428, 0.0009, 0.5108,-1.9397,-0.3601,-0.9329,-0.0008, 0.8137,-0.3145, 0.4889,-0.4563, 0.1754, 0.8723, 0.1432,-0.2081,-0.7980, 0.5472,Unknown,Low, 100.8422, 1.4321,-114.5268, 317.4167,-440.0567,-8.2550, 2.3815,-39.7694
12-Aug-2023 12:17:19.149, 0.0167,-0.5057,-0.8246, 0.0025,-0.0691, 0.0388, 0.0138,-0.3141,-0.2428,-0.0022, 0.5113,-1.9415,-0.3633,-0.9317, 0.0019, 0.8129,-0.3160, 0.4893,-0.4553, 0.1793, 0.8721, 0.1419,-0.2093,-0.7986, 0.5461,Unknown,Low, 100.8422, 1.4321,-114.5268, 317.4167,-440.0567,-8.2550, 2.3815,-39.7694
12-Aug-2023 12:17:19.154, 0.0167,-0.5057,-0.8246, 0.0025,-0.0691, 0.0388, 0.0138,-0.3141,-0.2428,-0.0022, 0.5113,-1.9415,-0.3633,-0.9317, 0.0019, 0.8129,-0.3160, 0.4893,-0.4553, 0.1793, 0.8721, 0.1419,-0.2093,-0.7986, 0.5461,Unknown,Low, 100.8424, 1.4163,-114.8748, 317.4155,-440.1098,-8.2550, 2.3815,-39.7694
12-Aug-2023 12:17:19.159, 0.0167,-0.5057,-0.8246, 0.0515,-0.1407, 0.0514, 0.0138,-0.3141,-0.2428,-0.0037, 0.5111,-1.9427,-0.3651,-0.9310, 0.0032, 0.8126,-0.3170, 0.4891,-0.4543, 0.1812, 0.8722, 0.1411,-0.2097,-0.7991, 0.5455,Unknown,Low, 100.8424, 1.4163,-114.8748, 317.4155,-440.1098,-8.5341, 2.3331,-39.8755
12-Aug-2023 12:17:19.162, 0.0167,-0.5057,-0.8246, 0.0529,-0.1412, 0.0516, 0.0138,-0.3141,-0.2428,-0.0052, 0.5106,-1.9439,-0.3669,-0.9302, 0.0046, 0.8124,-0.3181, 0.4887,-0.4531, 0.1830, 0.8725, 0.1402,-0.2100,-0.7996, 0.5449,Unknown,Low, 100.8424, 1.4163,-114.8748, 317.4155,-440.1098,-8.5341, 2.3331,-39.8755
12-Aug-2023 12:17:19.236, 0.0719,-0.4286,-0.8435, 0.0865, 0.0675, 0.0229, 0.0765,-0.1546,-0.1972,-0.0152, 0.5165,-1.9569,-0.3835,-0.9234, 0.0133, 0.8055,-0.3275, 0.4938,-0.4517, 0.2001, 0.8695, 0.1365,-0.2160,-0.8032, 0.5382,Unknown,Low, 100.8424, 1.4163,-115.6083, 317.1161,-439.9526,-9.2748, 1.9412,-39.4868
12-Aug-2023 12:17:19.336,-0.0046,-0.4811,-0.8460, 0.0297,-0.0048, 0.0350,-0.4402,-0.2487,-0.0351,-0.0375, 0.4962,-1.9635,-0.3989,-0.9164, 0.0330, 0.8124,-0.3366, 0.4761,-0.4252, 0.2167, 0.8788, 0.1213,-0.2143,-0.8084, 0.5346,Unknown,Low, 100.8424, 1.4163,-116.9118, 317.6954,-439.8337,-10.2515, 2.6563,-39.1168
12-Aug-2023 12:17:19.439,-0.0374,-0.4365,-0.8459, 0.0115,-0.0016, 0.0514,-0.2907,-0.0356, 0.0446,-0.0550, 0.4542,-1.9653,-0.4060,-0.9125, 0.0494, 0.8296,-0.3454, 0.4387,-0.3833, 0.2191, 0.8973, 0.1026,-0.2021,-0.8137, 0.5352,Unknown,Low, 100.8424, 1.4163,-117.9173, 319.3840,-439.6130,-11.5421, 4.1176,-38.9580
12-Aug-2023 12:17:19.537,-0.0448,-0.3856,-0.8938, 0.0222, 0.0243, 0.0150,-0.3386,-0.2075,-0.0059,-0.0746, 0.4200,-1.9621,-0.4084,-0.9103, 0.0681, 0.8441,-0.3482, 0.4078,-0.3475, 0.2240, 0.9105, 0.0855,-0.1934,-0.8166, 0.5371,Unknown,Low, 100.8424, 1.4163,-118.8344, 321.1639,-438.9018,-12.3042, 6.2548,-38.6761
12-Aug-2023 12:17:19.638,-0.0450,-0.3956,-0.9222, 0.0264, 0.0048,-0.0122, 0.0765, 0.0833, 0.1469,-0.0783, 0.4151,-1.9516,-0.3999,-0.9138, 0.0716, 0.8495,-0.3401, 0.4033,-0.3441, 0.2221, 0.9123, 0.0837,-0.1920,-0.8143, 0.5414,Unknown,Low, 100.8424, 1.4163,-118.7579, 321.6502,-439.0809,-12.5950, 6.3019,-38.4994
12-Aug-2023 12:17:19.739,-0.0780,-0.3920,-0.8583,-0.0234, 0.0038, 0.0562, 0.0183,-0.0820, 0.0846,-0.0602, 0.4076,-1.9485,-0.3903,-0.9191, 0.0552, 0.8534,-0.3385, 0.3964,-0.3456, 0.2018, 0.9164, 0.0893,-0.1839,-0.8132, 0.5449,Unknown,Low, 100.8424, 1.4163,-118.8114, 321.2399,-439.1472,-12.2795, 6.2715,-38.8042
12-Aug-2023 12:17:19.840,-0.0874,-0.3864,-0.9114,-0.0228, 0.0026, 0.0068,-0.1659,-0.0539, 0.0649,-0.0698, 0.4004,-1.9393,-0.3847,-0.9208, 0.0642, 0.8591,-0.3318, 0.3898,-0.3376, 0.2051, 0.9187, 0.0842,-0.1832,-0.8117, 0.5482,Unknown,Low, 100.8424, 1.4163,-118.6231, 321.4450,-439.1230,-12.5160, 6.7211,-38.6195
12-Aug-2023 12:17:19.941,-0.0874,-0.3789,-0.9246,-0.0167, 0.0137,-0.0037, 0.0442, 0.0519, 0.0110,-0.0771, 0.4017,-1.9318,-0.3803,-0.9221, 0.0709, 0.8611,-0.3251, 0.3910,-0.3375, 0.2098, 0.9177, 0.0823,-0.1855,-0.8098, 0.5505,Unknown,Low, 100.8424, 1.4163,-118.6446, 322.0121,-438.9969,-12.4541, 7.0339,-38.5013
12-Aug-2023 12:17:20.040,-0.0792,-0.3967,-0.9075,-0.0062,-0.0050, 0.0097, 0.0116, 0.1087, 0.0079,-0.0798, 0.4027,-1.9276,-0.3775,-0.9231, 0.0734, 0.8620,-0.3214, 0.3919,-0.3382, 0.2112, 0.9171, 0.0819,-0.1865,-0.8087, 0.5519,Unknown,Low, 101.1304,-22.6209,-118.4422, 321.8273,-439.0479,-12.0528, 6.7661,-38.7109
12-Aug-2023 12:17:20.141,-0.0866,-0.3894,-0.9129,-0.0089, 0.0008, 0.0021,-0.0585,-0.0501,-0.0082,-0.0836, 0.4019,-1.9255,-0.3767,-0.9231, 0.0769, 0.8630,-0.3196, 0.3911,-0.3365, 0.2137, 0.9171, 0.0803,-0.1871,-0.8083, 0.5524,Unknown,Low, 101.1304,-22.6209,-118.6031, 322.3352,-439.2414,-12.1993, 7.5186,-38.6885
12-Aug-2023 12:17:20.241,-0.0796,-0.3873,-0.8992,-0.0035, 0.0063, 0.0183,-0.0025, 0.0455,-0.0047,-0.0831, 0.4034,-1.9253,-0.3765,-0.9233, 0.0763, 0.8626,-0.3192, 0.3925,-0.3381, 0.2136, 0.9166, 0.0810,-0.1875,-0.8081, 0.5525,Unknown,Low, 101.1304,-22.6209,-118.6302, 322.1228,-438.9663,-12.1703, 7.1893,-38.7834
12-Aug-2023 12:17:20.341,-0.0679,-0.3910,-0.9203, 0.0076,-0.0001,-0.0032,-0.0638, 0.0163,-0.0031,-0.0815, 0.4026,-1.9261,-0.3766,-0.9233, 0.0749, 0.8626,-0.3201, 0.3918,-0.3378, 0.2122, 0.9170, 0.0813,-0.1868,-0.8083, 0.5523,Unknown,Low, 101.1304,-22.6209,-118.8601, 322.5143,-439.0627,-11.9117, 6.9897,-38.6425
12-Aug-2023 12:17:20.442,-0.0705,-0.3800,-0.8995, 0.0019, 0.0116, 0.0166,-0.0326, 0.0430, 0.0013,-0.0782, 0.4024,-1.9265,-0.3758,-0.9239, 0.0719, 0.8625,-0.3204, 0.3916,-0.3388, 0.2092, 0.9173, 0.0825,-0.1858,-0.8083, 0.5525,Unknown,Low, 101.1304,-22.6209,-118.4126, 322.3540,-438.9777,-11.9209, 7.3508,-38.7901
12-Aug-2023 12:17:20.543,-0.0714,-0.3897,-0.9111,-0.0015, 0.0008, 0.0064,-0.0313, 0.0299,-0.0354,-0.0763, 0.4013,-1.9282,-0.3767,-0.9237, 0.0702, 0.8624,-0.3220, 0.3906,-0.3382, 0.2077, 0.9179, 0.0828,-0.1849,-0.8088, 0.5521,Unknown,Low, 101.1304,-22.6209,-118.5603, 322.4460,-439.1522,-12.1575, 7.2734,-38.7346
12-Aug-2023 12:17:20.643,-0.0572,-0.3932,-0.9056, 0.0070, 0.0001, 0.0116,-0.0099, 0.0492,-0.0635,-0.0715, 0.4029,-1.9320,-0.3787,-0.9232, 0.0658, 0.8606,-0.3251, 0.3921,-0.3406, 0.2051, 0.9176, 0.0849,-0.1844,-0.8095, 0.5509,Unknown,Low, 101.1304,-22.6209,-118.3408, 322.3624,-439.2277,-11.6933, 7.0414,-38.8665
12-Aug-2023 12:17:20.744,-0.0542,-0.3882,-0.9179, 0.0123, 0.0018, 0.0003,-0.0918,-0.0652,-0.0246,-0.0713, 0.4002,-1.9344,-0.3807,-0.9224, 0.0656, 0.8608,-0.3275, 0.3896,-0.3378, 0.2048, 0.9187, 0.0840,-0.1834,-0.8104, 0.5501,Unknown,Low, 101.1304,-22.6209,-118.4974, 322.3932,-439.2643,-11.9794, 7.5656,-38.7924
12-Aug-2023 12:17:20.845,-0.0562,-0.3856,-0.9168, 0.0117, 0.0008, 0.0026,-0.0710,-0.0468,-0.0255,-0.0739, 0.3966,-1.9361,-0.3829,-0.9213, 0.0681, 0.8615,-0.3295, 0.3863,-0.3335, 0.2066, 0.9198, 0.0818,-0.1827,-0.8112, 0.5494,Unknown,Low, 101.1304,-22.6209,-118.3457, 322.3683,-439.2393,-12.0767, 7.3966,-38.7456
12-Aug-2023 12:17:20.945,-0.0621,-0.3668,-0.9124, 0.0011, 0.0196, 0.0089, 0.0039, 0.0849,-0.0144,-0.0690, 0.3976,-1.9375,-0.3826,-0.9217, 0.0635, 0.8607,-0.3306, 0.3872,-0.3359, 0.2028, 0.9198, 0.0839,-0.1818,-0.8113, 0.5492,Unknown,Low, 101.1304,-22.6209,-118.3160, 322.4690,-439.2010,-11.6366, 7.4606,-38.8439
12-Aug-2023 12:17:21.045,-0.0590,-0.3758,-0.9095, 0.0014, 0.0092, 0.0103,-0.0496, 0.0213,-0.0352,-0.0659, 0.3945,-1.9404,-0.3840,-0.9213, 0.0607, 0.8609,-0.3335, 0.3843,-0.3338, 0.1999, 0.9212, 0.0841,-0.1798,-0.8122, 0.5486,Unknown,Low, 101.1342,-22.9406,-118.1314, 322.5299,-439.1636,-11.9806, 7.4318,-38.7461
12-Aug-2023 12:17:21.146,-0.0583,-0.3858,-0.9214, 0.0011,-0.0064,-0.0000,-0.1231,-0.0100,-0.0154,-0.0646, 0.3889,-1.9409,-0.3837,-0.9215, 0.0597, 0.8627,-0.3347, 0.3792,-0.3295, 0.1970, 0.9234, 0.0830,-0.1773,-0.8127, 0.5489,Unknown,Low, 101.1342,-22.9406,-118.0437, 322.6610,-439.2010,-11.7018, 7.4388,-38.7275
12-Aug-2023 12:17:21.246,-0.0579,-0.3675,-0.9216,-0.0012, 0.0111, 0.0017,-0.0325, 0.0312,-0.0153,-0.0615, 0.3874,-1.9411,-0.3829,-0.9220, 0.0569, 0.8631,-0.3351, 0.3777,-0.3292, 0.1938, 0.9242, 0.0838,-0.1758,-0.8127, 0.5491,Unknown,Low, 101.1342,-22.9406,-117.9217, 322.6866,-439.2564,-11.5675, 8.0390,-38.7212
12-Aug-2023 12:17:21.347,-0.0551,-0.3714,-0.9447,-0.0049, 0.0067,-0.0176,-0.0397, 0.0886,-0.0366,-0.0543, 0.3875,-1.9441,-0.3833,-0.9223, 0.0503, 0.8621,-0.3377, 0.3779,-0.3315, 0.1882, 0.9245, 0.0865,-0.1740,-0.8132, 0.5485,Unknown,Low, 101.1342,-22.9406,-118.1452, 322.5576,-439.0333,-11.3789, 7.7883,-38.6847
12-Aug-2023 12:17:21.447,-0.0566,-0.3688,-0.9236,-0.0054, 0.0098,-0.0002, 0.0208,-0.0037,-0.0394,-0.0557, 0.3890,-1.9482,-0.3876,-0.9204, 0.0515, 0.8602,-0.3410, 0.3792,-0.3315, 0.1913, 0.9239, 0.0859,-0.1752,-0.8143, 0.5467,Unknown,Low, 101.1342,-22.9406,-117.8812, 322.8487,-439.1591,-11.4071, 7.9002,-38.6371
12-Aug-2023 12:17:21.548,-0.0404,-0.3848,-0.9173, 0.0103,-0.0024, 0.0066, 0.0334, 0.0081,-0.0746,-0.0537, 0.3934,-1.9541,-0.3925,-0.9184, 0.0496, 0.8566,-0.3454, 0.3834,-0.3350, 0.1929, 0.9223, 0.0875,-0.1767,-0.8155, 0.5441,Unknown,Low, 101.1342,-22.9406,-118.1759, 322.8236,-439.0307,-11.8214, 7.6795,-38.6219
12-Aug-2023 12:17:21.649,-0.0520,-0.3885,-0.9344,-0.0012, 0.0000,-0.0165, 0.0237,-0.0520,-0.0901,-0.0553, 0.3985,-1.9641,-0.4025,-0.9140, 0.0510, 0.8513,-0.3532, 0.3881,-0.3367, 0.1996, 0.9202, 0.0873,-0.1796,-0.8179, 0.5396,Unknown,Low, 101.1342,-22.9406,-118.0284, 322.7280,-439.1510,-11.7597, 7.2924,-38.5587
12-Aug-2023 12:17:21.749,-0.0325,-0.3968,-0.8872, 0.0170, 0.0048, 0.0251, 0.1160,-0.0560,-0.1048,-0.0560, 0.4139,-1.9739,-0.4124,-0.9096, 0.0512, 0.8422,-0.3592, 0.4022,-0.3474, 0.2090, 0.9141, 0.0904,-0.1865,-0.8194, 0.5345,Unknown,Low, 101.1342,-22.9406,-118.3416, 321.6035,-439.0681,-11.9746, 6.6828,-38.6811
12-Aug-2023 12:17:21.850,-0.0513,-0.3867,-0.8890, 0.0048, 0.0200, 0.0223,-0.0559,-0.1125,-0.0849,-0.0605, 0.4185,-1.9815,-0.4210,-0.9054, 0.0552, 0.8377,-0.3648, 0.4064,-0.3478, 0.2174, 0.9120, 0.0891,-0.1899,-0.8213, 0.5306,Unknown,Low, 101.1342,-22.9406,-119.3080, 321.4290,-439.2536,-12.6172, 6.3621,-38.7358
12-Aug-2023 12:17:21.951,-0.0729,-0.3996,-0.9102,-0.0105, 0.0057, 0.0018,-0.0375,-0.0974,-0.0597,-0.0684, 0.4182,-1.9877,-0.4294,-0.9009, 0.0625, 0.8355,-0.3701, 0.4061,-0.3427, 0.2266, 0.9117, 0.0851,-0.1921,-0.8233, 0.5273,Unknown,Low, 101.1342,-22.9406,-119.2227, 321.5515,-439.1525,-12.7567, 6.2257,-38.5116
12-Aug-2023 12:17:22.051,-0.0746,-0.4117,-0.9043,-0.0072,-0.0016, 0.0059, 0.0329, 0.0182,-0.0074,-0.0741, 0.4229,-1.9911,-0.4346,-0.8981, 0.0676, 0.8326,-0.3721, 0.4104,-0.3434, 0.2346, 0.9094, 0.0837,-0.1957,-0.8240, 0.5251,Unknown,Low, 101.1370,-23.1731,-119.6505, 321.0600,-439.0749,-13.1622, 5.8903,-38.6813
12-Aug-2023 12:17:22.152,-0.0541,-0.4023,-0.8896, 0.0117, 0.0111, 0.0199, 0.0444, 0.0685,-0.0318,-0.0723, 0.4276,-1.9943,-0.4372,-0.8970, 0.0658, 0.8296,-0.3739, 0.4147,-0.3474, 0.2359, 0.9076, 0.0854,-0.1973,-0.8244, 0.5236,Unknown,Low, 101.1370,-23.1731,-120.1036, 321.1004,-438.8687,-13.2819, 5.9322,-38.4341
12-Aug-2023 12:17:22.252,-0.0610,-0.4156,-0.8845,-0.0009, 0.0054, 0.0215, 0.0606, 0.0412,-0.0520,-0.0667, 0.4351,-1.9983,-0.4392,-0.8963, 0.0605, 0.8252,-0.3760, 0.4215,-0.3551, 0.2350, 0.9048, 0.0893,-0.1990,-0.8246, 0.5219,Unknown,Low, 101.1370,-23.1731,-119.9109, 320.8746,-438.9573,-13.1447, 5.5909,-38.7494
12-Aug-2023 12:17:22.353,-0.0483,-0.4191,-0.8906, 0.0003, 0.0105, 0.0110, 0.0711, 0.0827,-0.0263,-0.0541, 0.4452,-2.0004,-0.4371,-0.8981, 0.0488, 0.8205,-0.3759, 0.4307,-0.3684, 0.2283, 0.9012, 0.0970,-0.2000,-0.8237, 0.5216,Unknown,Low, 101.1370,-23.1731,-119.1387, 320.0468,-439.4402,-12.7162, 5.0343,-38.8379
