Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),m11,m12,m13,m21,m22,m23,m31,m32,m33,qX,qY,qZ,qW,Lat,Long,Speed(m/s),TrueHeading,Alt(m),HorizontalAccuracy(m),VerticalAccuracy(m),Course,ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(µT),magY(µT),magZ(µT),calMagX(µT),calMagY(µT),calMagZ(µT)
28-Jan-2024 13:17:10.140,-0.4829, 0.8790,-0.6400,-0.0875, 0.1564,-0.0770, 0.3705,-0.4153,-0.2858,-0.6125,-0.8165, 1.0747, 0.0209, 0.9190, 0.3937,-0.6022, 0.3259,-0.7288,-0.7981,-0.2218, 0.5603,-0.1835,-0.4315, 0.5508, 0.6905,41.389121,2.117845, 0.0119, 195.3, 82.250114, 6.0, 3.0, 252.6,Walking,Med, 102.0587, 35.5128, 89.4223, 109.3237,-677.7698,-15.8851, 12.7200,-44.5176
28-Jan-2024 13:17:10.150,-0.4851, 0.8479,-0.6653,-0.0886, 0.1263,-0.0983, 0.2513,-0.2630,-0.2587,-0.6151,-0.8133, 1.0739, 0.0207, 0.9178, 0.3965,-0.6040, 0.3275,-0.7266,-0.7967,-0.2244, 0.5612,-0.1817,-0.4318, 0.5507, 0.6909,41.389121,2.117845, 0.0119, 195.3, 82.250114, 6.0, 3.0, 252.6,Walking,Med, 102.0587, 35.5128, 89.4223, 109.3237,-677.7698,-15.8851, 12.7200,-44.5176
28-Jan-2024 13:17:10.160,-0.4865, 0.8363,-0.6807,-0.0872, 0.1130,-0.1184, 0.1528,-0.1200,-0.2161,-0.6164,-0.8110, 1.0735, 0.0210, 0.9171, 0.3982,-0.6053, 0.3286,-0.7250,-0.7957,-0.2258, 0.5620,-0.1805,-0.4317, 0.5506, 0.6913,41.389121,2.117845, 0.0119, 195.3, 82.250114, 6.0, 3.0, 252.6,Walking,Med, 102.0587, 35.5128, 88.2521, 108.6669,-677.7590,-16.0667, 12.5166,-44.4906
28-Jan-2024 13:17:10.170,-0.4975, 0.8224,-0.6734,-0.0967, 0.1024,-0.1125, 0.0942, 0.0080,-0.1635,-0.6164,-0.8094, 1.0728, 0.0222, 0.9167, 0.3989,-0.6061, 0.3296,-0.7239,-0.7950,-0.2257, 0.5630,-0.1800,-0.4314, 0.5503, 0.6919,41.389121,2.117845, 0.0119, 195.3, 82.250114, 6.0, 3.0, 252.6,Walking,Med, 102.0587, 35.5128, 88.2521, 108.6669,-677.7590,-16.0667, 12.5166,-44.4906
28-Jan-2024 13:17:10.180,-0.4963, 0.7916,-0.6615,-0.0985, 0.0767,-0.1001, 0.0504, 0.0879,-0.1231,-0.6160,-0.8083, 1.0726, 0.0229, 0.9166, 0.3991,-0.6068, 0.3300,-0.7231,-0.7945,-0.2256, 0.5638,-0.1797,-0.4311, 0.5502, 0.6922,41.389121,2.117845, 0.0119, 195.3, 82.250114, 6.0, 3.0, 252.6,Walking,Med, 102.0587, 35.5128, 88.2521, 108.6669,-677.7590,-16.1897, 12.2922,-44.4555
28-Jan-2024 13:17:10.191,-0.4834, 0.7481,-0.6498,-0.0873, 0.0336,-0.0884, 0.0079, 0.0829,-0.0981,-0.6162,-0.8076, 1.0719, 0.0237, 0.9164, 0.3995,-0.6070, 0.3307,-0.7226,-0.7943,-0.2254, 0.5641,-0.1795,-0.4310, 0.5499, 0.6926,41.389121,2.117845, 0.0119, 195.3, 82.250114, 6.0, 3.0, 252.6,Walking,Med, 102.0587, 35.5128, 88.2521, 108.6669,-677.7590,-16.1897, 12.2922,-44.4555
28-Jan-2024 13:17:10.200,-0.4591, 0.7150,-0.6251,-0.0639,-0.0017,-0.0677,-0.0044,-0.0070,-0.0856,-0.6173,-0.8068, 1.0719, 0.0231, 0.9160, 0.4004,-0.6075, 0.3310,-0.7221,-0.7940,-0.2265, 0.5641,-0.1789,-0.4312, 0.5500, 0.6925,41.389121,2.117845, 0.0119, 195.3, 82.250114, 6.0, 3.0, 252.6,Walking,Med, 102.0587, 35.5128, 88.0488, 108.5719,-677.5775,-16.0150, 11.9203,-44.4530
28-Jan-2024 13:17:10.233,-0.4101, 0.7090,-0.5034,-0.0052,-0.0120, 0.0533, 0.0178,-0.1270,-0.0746,-0.6235,-0.8026, 1.0745, 0.0173, 0.9138, 0.4057,-0.6110, 0.3308,-0.7192,-0.7915,-0.2354, 0.5641,-0.1749,-0.4329, 0.5513, 0.6914,41.389121,2.117845, 0.0119, 195.3, 82.250114, 6.0, 3.0, 252.6,Walking,Med, 102.0587, 35.5128, 88.0488, 108.5719,-677.5775,-16.2840, 11.6559,-44.5556
28-Jan-2024 13:17:10.238,-0.4101, 0.7090,-0.5034,-0.0016, 0.0016, 0.0828, 0.2050,-0.3254,-0.0448,-0.6246,-0.8015, 1.0753, 0.0161, 0.9134, 0.4068,-0.6120, 0.3307,-0.7184,-0.7907,-0.2374, 0.5643,-0.1740,-0.4331, 0.5517, 0.6912,41.389121,2.117845, 0.0119, 195.3, 82.250114, 6.0, 3.0, 252.6,Walking,Med, 102.0587, 35.5128, 88.0488, 108.5719,-677.5775,-16.2840, 11.6559,-44.5556
28-Jan-2024 13:17:10.245,-0.4083, 0.7218,-0.4772, 0.0046, 0.0091, 0.1017, 0.2600,-0.3690,-0.0511,-0.6270,-0.7989, 1.0773, 0.0133, 0.9123, 0.4093,-0.6143, 0.3304,-0.7166,-0.7890,-0.2418, 0.5648,-0.1718,-0.4337, 0.5525, 0.6908,41.389121,2.117845, 0.0119, 195.3, 82.250114, 6.0, 3.0, 252.6,Walking,Med, 102.0587, 35.5128, 87.7774, 108.5337,-677.4669,-16.2840, 11.6559,-44.5556
28-Jan-2024 13:17:10.251,-0.4025, 0.7271,-0.4606, 0.0061, 0.0102, 0.1020, 0.3012,-0.4498,-0.0772,-0.6285,-0.7974, 1.0786, 0.0115, 0.9117, 0.4107,-0.6157, 0.3301,-0.7155,-0.7879,-0.2446, 0.5651,-0.1705,-0.4340, 0.5530, 0.6904,41.389121,2.117845, 0.0119, 195.3, 82.250114, 6.0, 3.0, 252.6,Walking,Med, 102.0587, 35.5128, 87.7774, 108.5337,-677.4669,-16.4179, 11.4412,-44.3636
28-Jan-2024 13:17:10.261,-0.3885, 0.7383,-0.4566, 0.0238, 0.0227, 0.1089, 0.3259,-0.5646,-0.0802,-0.6321,-0.7941, 1.0807, 0.0079, 0.9102, 0.4141,-0.6184, 0.3299,-0.7133,-0.7858,-0.2505, 0.5655,-0.1677,-0.4349, 0.5540, 0.6898,41.389121,2.117845, 0.0119, 195.3, 82.250114, 6.0, 3.0, 252.6,Walking,Med, 102.0587, 35.5128, 87.7774, 108.5337,-677.4669,-16.4179, 11.4412,-44.3636
28-Jan-2024 13:17:10.265,-0.3885, 0.7383,-0.4566, 0.0309, 0.0361, 0.1030, 0.3259,-0.5646,-0.0802,-0.6343,-0.7925, 1.0819, 0.0058, 0.9093, 0.4161,-0.6198, 0.3298,-0.7121,-0.7847,-0.2538, 0.5655,-0.1662,-0.4355, 0.5545, 0.6894,41.389121,2.117845, 0.0119, 195.3, 82.250114, 6.0, 3.0, 252.6,Walking,Med, 102.0587, 35.5128, 87.7774, 108.5337,-677.4669,-16.4179, 11.4412,-44.3636
28-Jan-2024 13:17:10.271,-0.3843, 0.7510,-0.4653, 0.0330, 0.0373, 0.1028, 0.3073,-0.6969,-0.0739,-0.6369,-0.7909, 1.0832, 0.0031, 0.9083, 0.4182,-0.6213, 0.3294,-0.7110,-0.7836,-0.2576, 0.5654,-0.1645,-0.4362, 0.5552, 0.6888,41.389121,2.117845, 0.0092, 195.3, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 86.8636, 108.3919,-677.5638,-16.9067, 11.0021,-44.4188
28-Jan-2024 13:17:10.280,-0.3685, 0.7632,-0.4857, 0.0501, 0.0523, 0.0841, 0.3073,-0.6969,-0.0739,-0.6432,-0.7880, 1.0850,-0.0024, 0.9061, 0.4230,-0.6237, 0.3293,-0.7089,-0.7817,-0.2655, 0.5644,-0.1612,-0.4380, 0.5562, 0.6876,41.389121,2.117845, 0.0092, 195.3, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 86.8636, 108.3919,-677.5638,-16.9067, 11.0021,-44.4188
28-Jan-2024 13:17:10.290,-0.3468, 0.7693,-0.5113, 0.0781, 0.0616, 0.0551, 0.2418,-0.7815,-0.0855,-0.6502,-0.7854, 1.0865,-0.0082, 0.9037, 0.4280,-0.6258, 0.3292,-0.7071,-0.7800,-0.2736, 0.5628,-0.1579,-0.4401, 0.5572, 0.6863,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 86.8636, 108.3919,-677.5638,-17.5675, 10.9271,-44.2824
28-Jan-2024 13:17:10.301,-0.3513, 0.7650,-0.5173, 0.0848, 0.0613, 0.0447, 0.1707,-0.6074,-0.0918,-0.6565,-0.7832, 1.0874,-0.0131, 0.9015, 0.4325,-0.6275, 0.3294,-0.7056,-0.7785,-0.2806, 0.5613,-0.1550,-0.4419, 0.5579, 0.6851,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 86.8636, 108.3919,-677.5638,-17.5675, 10.9271,-44.2824
28-Jan-2024 13:17:10.311,-0.3903, 0.7579,-0.5207, 0.0556, 0.0541, 0.0404, 0.1707,-0.6074,-0.0918,-0.6609,-0.7812, 1.0886,-0.0168, 0.8999, 0.4359,-0.6291, 0.3293,-0.7041,-0.7771,-0.2860, 0.5606,-0.1527,-0.4432, 0.5586, 0.6843,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.7571, 107.5956,-676.8615,-18.1160, 10.8288,-43.9628
28-Jan-2024 13:17:10.321,-0.4365, 0.7654,-0.5243, 0.0089, 0.0604, 0.0376, 0.1611,-0.3741,-0.0663,-0.6626,-0.7795, 1.0898,-0.0185, 0.8990, 0.4376,-0.6306, 0.3291,-0.7029,-0.7759,-0.2890, 0.5608,-0.1513,-0.4435, 0.5591, 0.6840,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.7571, 107.5956,-676.8615,-18.1160, 10.8288,-43.9628
28-Jan-2024 13:17:10.331,-0.4573, 0.7729,-0.5312,-0.0176, 0.0700, 0.0321, 0.1453,-0.1316,-0.0291,-0.6623,-0.7782, 1.0912,-0.0191, 0.8988, 0.4380,-0.6318, 0.3286,-0.7020,-0.7749,-0.2901, 0.5616,-0.1505,-0.4433, 0.5595, 0.6839,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.7571, 107.5956,-676.8615,-18.1384, 10.5917,-43.9468
28-Jan-2024 13:17:10.341,-0.4488, 0.7749,-0.5420,-0.0147, 0.0727, 0.0227, 0.0882, 0.0003,-0.0042,-0.6617,-0.7776, 1.0920,-0.0191, 0.8988, 0.4379,-0.6324, 0.3283,-0.7016,-0.7744,-0.2903, 0.5622,-0.1503,-0.4431, 0.5597, 0.6840,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.7571, 107.5956,-676.8615,-18.1384, 10.5917,-43.9468
28-Jan-2024 13:17:10.351,-0.4205, 0.7766,-0.5434, 0.0109, 0.0747, 0.0168, 0.0049, 0.0192, 0.0046,-0.6617,-0.7777, 1.0923,-0.0194, 0.8989, 0.4378,-0.6325, 0.3281,-0.7017,-0.7743,-0.2905, 0.5621,-0.1503,-0.4431, 0.5598, 0.6839,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.1404, 107.2216,-676.8307,-18.1872, 10.6040,-44.1689
28-Jan-2024 13:17:10.361,-0.3873, 0.7747,-0.5240, 0.0439, 0.0737, 0.0327,-0.0744,-0.0139,-0.0062,-0.6625,-0.7782, 1.0916,-0.0196, 0.8987, 0.4381,-0.6319, 0.3284,-0.7020,-0.7748,-0.2906, 0.5615,-0.1504,-0.4434, 0.5596, 0.6838,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.1404, 107.2216,-676.8307,-18.1872, 10.6040,-44.1689
28-Jan-2024 13:17:10.371,-0.3531, 0.7626,-0.4911, 0.0790, 0.0637, 0.0615,-0.1192,-0.0428,-0.0317,-0.6639,-0.7787, 1.0906,-0.0200, 0.8984, 0.4387,-0.6313, 0.3289,-0.7023,-0.7752,-0.2910, 0.5606,-0.1504,-0.4439, 0.5594, 0.6836,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.1404, 107.2216,-676.8307,-18.3782, 10.9485,-44.1931
28-Jan-2024 13:17:10.381,-0.3314, 0.7395,-0.4488, 0.1055, 0.0421, 0.1032,-0.1124,-0.0636,-0.0608,-0.6655,-0.7788, 1.0894,-0.0202, 0.8980, 0.4395,-0.6309, 0.3296,-0.7024,-0.7756,-0.2914, 0.5599,-0.1503,-0.4444, 0.5591, 0.6836,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.1404, 107.2216,-676.8307,-18.3782, 10.9485,-44.1931
28-Jan-2024 13:17:10.391,-0.3285, 0.7141,-0.4241, 0.1120, 0.0166, 0.1328,-0.0733,-0.0640,-0.0768,-0.6668,-0.7785, 1.0886,-0.0204, 0.8976, 0.4403,-0.6308, 0.3302,-0.7022,-0.7757,-0.2921, 0.5595,-0.1500,-0.4447, 0.5590, 0.6836,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.3071, 106.8968,-676.9341,-18.4606, 10.9211,-44.1564
28-Jan-2024 13:17:10.401,-0.3305, 0.6881,-0.4300, 0.1113,-0.0081, 0.1326,-0.0268,-0.0456,-0.0836,-0.6675,-0.7778, 1.0881,-0.0202, 0.8973, 0.4410,-0.6310, 0.3307,-0.7017,-0.7755,-0.2924, 0.5595,-0.1496,-0.4448, 0.5588, 0.6838,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.3071, 106.8968,-676.9341,-18.4606, 10.9211,-44.1564
28-Jan-2024 13:17:10.411,-0.3409, 0.6626,-0.4554, 0.1037,-0.0346, 0.1110, 0.0135,-0.0042,-0.0780,-0.6675,-0.7770, 1.0880,-0.0198, 0.8971, 0.4414,-0.6315, 0.3310,-0.7012,-0.7751,-0.2926, 0.5600,-0.1493,-0.4447, 0.5587, 0.6839,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.3071, 106.8968,-676.9341,-18.3177, 11.0718,-43.8644
28-Jan-2024 13:17:10.421,-0.3674, 0.6550,-0.4984, 0.0803,-0.0459, 0.0719, 0.0256, 0.0202,-0.0538,-0.6674,-0.7765, 1.0881,-0.0196, 0.8970, 0.4416,-0.6319, 0.3311,-0.7008,-0.7748,-0.2928, 0.5603,-0.1491,-0.4445, 0.5587, 0.6841,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.3071, 106.8968,-676.9341,-18.3177, 11.0718,-43.8644
28-Jan-2024 13:17:10.431,-0.3897, 0.6606,-0.5427, 0.0547,-0.0417, 0.0248, 0.0066,-0.0006,-0.0196,-0.6674,-0.7763, 1.0885,-0.0198, 0.8970, 0.4416,-0.6321, 0.3309,-0.7006,-0.7746,-0.2930, 0.5604,-0.1490,-0.4445, 0.5589, 0.6840,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.8158, 106.5160,-676.6857,-18.4145, 10.8685,-43.9426
28-Jan-2024 13:17:10.441,-0.3956, 0.6701,-0.5636, 0.0464,-0.0330,-0.0009,-0.0193,-0.0194, 0.0131,-0.6671,-0.7770, 1.0890,-0.0205, 0.8972, 0.4412,-0.6318, 0.3304,-0.7012,-0.7748,-0.2931, 0.5601,-0.1492,-0.4446, 0.5591, 0.6837,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.8158, 106.5160,-676.6857,-18.3593, 10.9953,-43.9441
28-Jan-2024 13:17:10.451,-0.4062, 0.6784,-0.5757, 0.0373,-0.0253,-0.0138,-0.0435,-0.0131, 0.0392,-0.6667,-0.7782, 1.0897,-0.0211, 0.8976, 0.4404,-0.6313, 0.3296,-0.7020,-0.7752,-0.2928, 0.5597,-0.1497,-0.4447, 0.5593, 0.6834,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.8158, 106.5160,-676.6857,-18.3593, 10.9953,-43.9441
28-Jan-2024 13:17:10.461,-0.4230, 0.6853,-0.5840, 0.0193,-0.0185,-0.0235,-0.0677, 0.0060, 0.0592,-0.6660,-0.7798, 1.0904,-0.0219, 0.8981, 0.4393,-0.6306, 0.3286,-0.7031,-0.7758,-0.2924, 0.5591,-0.1503,-0.4448, 0.5595, 0.6830,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.9248, 106.5229,-676.9981,-18.5574, 11.1703,-44.0370
28-Jan-2024 13:17:10.471,-0.4371, 0.6873,-0.5864, 0.0038,-0.0180,-0.0280,-0.0819, 0.0205, 0.0819,-0.6654,-0.7815, 1.0911,-0.0227, 0.8986, 0.4382,-0.6297, 0.3276,-0.7044,-0.7765,-0.2920, 0.5584,-0.1511,-0.4449, 0.5598, 0.6825,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.9248, 106.5229,-676.9981,-18.5574, 11.1703,-44.0370
28-Jan-2024 13:17:10.481,-0.4481, 0.6999,-0.5862,-0.0096,-0.0093,-0.0284,-0.0908, 0.0030, 0.1045,-0.6649,-0.7833, 1.0921,-0.0239, 0.8990, 0.4372,-0.6290, 0.3264,-0.7056,-0.7771,-0.2919, 0.5577,-0.1517,-0.4452, 0.5602, 0.6819,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.9248, 106.5229,-676.9981,-18.4613, 11.2073,-43.9514
28-Jan-2024 13:17:10.491,-0.4402, 0.7198,-0.5858,-0.0072, 0.0092,-0.0289,-0.0946,-0.0187, 0.1157,-0.6645,-0.7848, 1.0930,-0.0250, 0.8995, 0.4363,-0.6283, 0.3253,-0.7067,-0.7776,-0.2918, 0.5570,-0.1522,-0.4454, 0.5605, 0.6814,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.9248, 106.5229,-676.9981,-18.4613, 11.2073,-43.9514
28-Jan-2024 13:17:10.502,-0.4211, 0.7301,-0.5883, 0.0112, 0.0216,-0.0310,-0.1009,-0.0142, 0.1085,-0.6643,-0.7863, 1.0939,-0.0263, 0.8998, 0.4356,-0.6277, 0.3243,-0.7077,-0.7780,-0.2920, 0.5562,-0.1527,-0.4456, 0.5609, 0.6808,41.389121,2.117845, 0.0092, 193.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.7082, 106.4076,-676.5844,-18.7102, 11.2391,-43.9156
28-Jan-2024 13:17:10.512,-0.4183, 0.7333,-0.5937, 0.0179, 0.0237,-0.0377,-0.1561,-0.1225, 0.1066,-0.6649,-0.7878, 1.0944,-0.0277, 0.8999, 0.4352,-0.6268, 0.3235,-0.7088,-0.7787,-0.2924, 0.5551,-0.1530,-0.4461, 0.5611, 0.6802,41.389121,2.117845, 0.0092, 192.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.7082, 106.4076,-676.5844,-18.7102, 11.2391,-43.9156
28-Jan-2024 13:17:10.522,-0.4311, 0.7336,-0.5887, 0.0074, 0.0239,-0.0376,-0.1561,-0.1225, 0.1066,-0.6663,-0.7897, 1.0948,-0.0299, 0.8999, 0.4352,-0.6258, 0.3226,-0.7101,-0.7794,-0.2936, 0.5535,-0.1533,-0.4469, 0.5614, 0.6794,41.389121,2.117845, 0.0092, 192.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.7082, 106.4076,-676.5844,-18.7978, 11.5611,-43.8109
28-Jan-2024 13:17:10.532,-0.4477, 0.7330,-0.5685,-0.0094, 0.0210,-0.0217,-0.1865,-0.1984, 0.1219,-0.6683,-0.7918, 1.0951,-0.0325, 0.8997, 0.4354,-0.6246, 0.3218,-0.7116,-0.7803,-0.2950, 0.5514,-0.1535,-0.4480, 0.5617, 0.6784,41.389121,2.117845, 0.0092, 192.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.7082, 106.4076,-676.5844,-18.7978, 11.5611,-43.8109
28-Jan-2024 13:17:10.542,-0.4619, 0.7418,-0.5401,-0.0230, 0.0260, 0.0028,-0.2023,-0.2445, 0.1445,-0.6705,-0.7941, 1.0958,-0.0358, 0.8994, 0.4356,-0.6234, 0.3206,-0.7132,-0.7811,-0.2971, 0.5492,-0.1536,-0.4492, 0.5622, 0.6771,41.389121,2.117845, 0.0092, 192.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.7038, 106.6355,-676.9991,-18.9875, 11.6744,-43.9123
28-Jan-2024 13:17:10.552,-0.4763, 0.7474,-0.5068,-0.0388, 0.0334, 0.0336,-0.1950,-0.2723, 0.1759,-0.6723,-0.7962, 1.0968,-0.0389, 0.8993, 0.4356,-0.6223, 0.3193,-0.7147,-0.7818,-0.2989, 0.5472,-0.1538,-0.4503, 0.5628, 0.6759,41.389121,2.117845, 0.0092, 192.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.7038, 106.6355,-676.9991,-18.9875, 11.6744,-43.9123
28-Jan-2024 13:17:10.562,-0.4787, 0.7319,-0.4769,-0.0434, 0.0201, 0.0645,-0.1520,-0.2136, 0.1946,-0.6727,-0.7981, 1.0987,-0.0417, 0.8995, 0.4350,-0.6217, 0.3175,-0.7160,-0.7821,-0.3003, 0.5460,-0.1540,-0.4509, 0.5635, 0.6749,41.389121,2.117845, 0.0092, 192.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.7038, 106.6355,-676.9991,-19.3240, 11.7150,-43.5748
28-Jan-2024 13:17:10.572,-0.4831, 0.7246,-0.4788,-0.0486, 0.0058, 0.0705,-0.1162,-0.0978, 0.2206,-0.6716,-0.8001, 1.1009,-0.0436, 0.9001, 0.4335,-0.6212, 0.3154,-0.7174,-0.7825,-0.3005, 0.5454,-0.1546,-0.4510, 0.5642, 0.6740,41.389121,2.117845, 0.0092, 192.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.7038, 106.6355,-676.9991,-19.3240, 11.7150,-43.5748
28-Jan-2024 13:17:10.582,-0.4868, 0.7445,-0.5153,-0.0549, 0.0209, 0.0381,-0.1085,-0.0170, 0.2551,-0.6694,-0.8024, 1.1039,-0.0454, 0.9011, 0.4313,-0.6206, 0.3128,-0.7190,-0.7828,-0.3003, 0.5450,-0.1555,-0.4509, 0.5652, 0.6731,41.389121,2.117845, 0.0092, 192.9, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.4937, 107.1316,-676.7350,-19.2145, 11.9857,-43.4839
28-Jan-2024 13:17:10.592,-0.4863, 0.7603,-0.5524,-0.0588, 0.0373,-0.0014,-0.1227, 0.0472, 0.2851,-0.6665,-0.8050, 1.1066,-0.0467, 0.9023, 0.4285,-0.6198, 0.3103,-0.7208,-0.7834,-0.2992, 0.5448,-0.1568,-0.4506, 0.5659, 0.6724,41.389121,2.117845, 0.0092, 191.8, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.4937, 107.1316,-676.7350,-19.2145, 11.9857,-43.4839
28-Jan-2024 13:17:10.602,-0.4815, 0.7625,-0.5741,-0.0562, 0.0401,-0.0270,-0.1554, 0.0936, 0.2863,-0.6641,-0.8077, 1.1092,-0.0481, 0.9035, 0.4260,-0.6188, 0.3078,-0.7227,-0.7841,-0.2983, 0.5442,-0.1580,-0.4505, 0.5667, 0.6716,41.389121,2.117845, 0.0092, 191.8, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.4937, 107.1316,-676.7350,-18.9159, 12.0637,-43.4305
28-Jan-2024 13:17:10.612,-0.4828, 0.7635,-0.5708,-0.0574, 0.0382,-0.0303,-0.1841, 0.0437, 0.2688,-0.6624,-0.8106, 1.1108,-0.0493, 0.9044, 0.4238,-0.6174, 0.3059,-0.7247,-0.7851,-0.2974, 0.5433,-0.1592,-0.4505, 0.5672, 0.6708,41.389121,2.117845, 0.0092, 191.8, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.4937, 107.1316,-676.7350,-18.9159, 12.0637,-43.4305
28-Jan-2024 13:17:10.622,-0.4984, 0.7597,-0.5461,-0.0746, 0.0351,-0.0092,-0.2041, 0.0795, 0.2530,-0.6601,-0.8135, 1.1125,-0.0501, 0.9056, 0.4213,-0.6161, 0.3039,-0.7267,-0.7861,-0.2960, 0.5427,-0.1607,-0.4504, 0.5676, 0.6702,41.389121,2.117845, 0.0092, 191.8, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.4957, 107.4185,-676.5100,-18.9618, 12.1884,-43.4894
28-Jan-2024 13:17:10.632,-0.4738, 0.7521,-0.5160,-0.0674, 0.0236, 0.0213,-0.1862, 0.2357, 0.2546,-0.6556,-0.8162, 1.1143,-0.0493, 0.9073, 0.4176,-0.6149, 0.3020,-0.7285,-0.7871,-0.2927, 0.5430,-0.1626,-0.4495, 0.5680, 0.6700,41.389121,2.117845, 0.0092, 191.8, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.4957, 107.4185,-676.5100,-18.9618, 12.1884,-43.4894
28-Jan-2024 13:17:10.642,-0.3950, 0.7582,-0.5029, 0.0021, 0.0261, 0.0409,-0.1582, 0.3937, 0.2548,-0.6502,-0.8187, 1.1164,-0.0478, 0.9092, 0.4136,-0.6138, 0.2999,-0.7303,-0.7880,-0.2888, 0.5438,-0.1647,-0.4483, 0.5683, 0.6701,41.389121,2.117845, 0.0092, 191.8, 82.216072, 6.0, 3.0, 252.8,Walking,Med, 102.0587, 35.5128, 85.4957, 107.4185,-676.5100,-18.5567, 12.5540,-43.5634
