Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),m11,m12,m13,m21,m22,m23,m31,m32,m33,qX,qY,qZ,qW,Lat,Long,Speed(m/s),TrueHeading,Alt(m),HorizontalAccuracy(m),VerticalAccuracy(m),Course,ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(뜻T),magY(뜻T),magZ(뜻T),calMagX(뜻T),calMagY(뜻T),calMagZ(뜻T)
03-Feb-2024 12:01:11.664, 0.0559, 0.0697,-0.9846, 0.0029,-0.0249, 0.0123,-0.0316, 0.0027,-0.0084, 0.0622,-0.0957,-2.4205,-0.7536,-0.6545,-0.0619, 0.6572,-0.7477,-0.0956, 0.0163,-0.1127, 0.9935, 0.0122, 0.0557,-0.9347, 0.3508,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 165.4017, 79.9511,-613.7684,-16.2706, 14.2477, 1.8861
03-Feb-2024 12:01:11.674, 0.0505, 0.0720,-0.9868,-0.0132,-0.0253, 0.0063,-0.0297, 0.0246,-0.0089, 0.0623,-0.0957,-2.4206,-0.7536,-0.6544,-0.0620, 0.6571,-0.7477,-0.0956, 0.0162,-0.1128, 0.9935, 0.0123, 0.0557,-0.9347, 0.3508,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 165.4017, 79.9511,-613.7684,-16.3587, 14.1211, 1.9185
03-Feb-2024 12:01:11.684, 0.0698, 0.0756,-0.9828,-0.0004,-0.0209, 0.0091,-0.0306, 0.0000,-0.0072, 0.0623,-0.0957,-2.4206,-0.7536,-0.6544,-0.0620, 0.6571,-0.7477,-0.0956, 0.0162,-0.1128, 0.9935, 0.0123, 0.0557,-0.9347, 0.3508,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 165.4017, 79.9511,-613.7684,-16.3587, 14.1211, 1.9185
03-Feb-2024 12:01:11.694, 0.0722, 0.0719,-0.9830, 0.0133,-0.0217, 0.0112,-0.0318,-0.0104,-0.0103, 0.0622,-0.0957,-2.4206,-0.7536,-0.6544,-0.0619, 0.6571,-0.7477,-0.0956, 0.0162,-0.1127, 0.9935, 0.0122, 0.0557,-0.9347, 0.3508,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 166.0641, 80.3925,-613.7057,-17.0112, 14.1268, 2.0897
03-Feb-2024 12:01:11.753, 0.0561, 0.0700,-0.9884,-0.0142,-0.0254, 0.0059,-0.0338, 0.0247,-0.0082, 0.0623,-0.0957,-2.4207,-0.7537,-0.6543,-0.0620, 0.6570,-0.7478,-0.0955, 0.0161,-0.1127, 0.9935, 0.0123, 0.0557,-0.9347, 0.3507,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 166.0641, 80.3925,-613.7057,-17.2187, 14.0276, 1.9681
03-Feb-2024 12:01:11.754, 0.0488, 0.0699,-0.9858,-0.0143,-0.0254, 0.0059,-0.0338, 0.0247,-0.0082, 0.0624,-0.0957,-2.4207,-0.7537,-0.6543,-0.0621, 0.6570,-0.7478,-0.0955, 0.0161,-0.1128, 0.9935, 0.0123, 0.0557,-0.9347, 0.3507,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 166.0641, 80.3925,-613.7057,-17.2187, 14.0276, 1.9681
03-Feb-2024 12:01:11.761, 0.0488, 0.0699,-0.9858,-0.0022,-0.0253, 0.0138,-0.0304, 0.0041,-0.0086, 0.0625,-0.0956,-2.4207,-0.7537,-0.6543,-0.0621, 0.6570,-0.7478,-0.0955, 0.0160,-0.1128, 0.9935, 0.0123, 0.0557,-0.9347, 0.3507,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 166.0641, 80.3925,-613.7057,-17.2187, 14.0276, 1.9681
03-Feb-2024 12:01:11.763, 0.0488, 0.0699,-0.9858,-0.0022,-0.0253, 0.0138,-0.0304, 0.0041,-0.0086, 0.0625,-0.0956,-2.4207,-0.7537,-0.6543,-0.0621, 0.6570,-0.7478,-0.0955, 0.0160,-0.1128, 0.9935, 0.0123, 0.0557,-0.9347, 0.3507,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 166.7863, 80.3439,-613.7609,-17.2187, 14.0276, 1.9681
03-Feb-2024 12:01:11.778, 0.0754, 0.0729,-0.9786, 0.0149,-0.0227, 0.0182,-0.0349,-0.0201,-0.0072, 0.0623,-0.0957,-2.4206,-0.7536,-0.6544,-0.0619, 0.6571,-0.7477,-0.0955, 0.0162,-0.1127, 0.9935, 0.0122, 0.0557,-0.9347, 0.3508,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 166.7863, 80.3439,-613.7609,-17.2301, 14.2104, 1.9455
03-Feb-2024 12:01:11.780, 0.0754, 0.0729,-0.9786, 0.0040,-0.0240, 0.0096,-0.0310, 0.0120,-0.0064, 0.0622,-0.0957,-2.4206,-0.7536,-0.6544,-0.0619, 0.6571,-0.7477,-0.0955, 0.0162,-0.1127, 0.9935, 0.0122, 0.0557,-0.9347, 0.3508,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 166.7863, 80.3439,-613.7609,-17.2301, 14.2104, 1.9455
03-Feb-2024 12:01:11.795, 0.0553, 0.0703,-0.9837,-0.0092,-0.0257, 0.0079,-0.0323, 0.0271,-0.0070, 0.0625,-0.0957,-2.4205,-0.7535,-0.6545,-0.0622, 0.6572,-0.7476,-0.0955, 0.0160,-0.1128, 0.9935, 0.0123, 0.0557,-0.9347, 0.3508,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.4310, 80.3744,-613.8472,-17.3953, 14.1925, 2.0720
03-Feb-2024 12:01:11.798, 0.0553, 0.0703,-0.9837,-0.0092,-0.0257, 0.0079,-0.0323, 0.0271,-0.0070, 0.0625,-0.0957,-2.4205,-0.7535,-0.6545,-0.0622, 0.6572,-0.7476,-0.0955, 0.0160,-0.1128, 0.9935, 0.0123, 0.0557,-0.9347, 0.3508,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.4310, 80.3744,-613.8472,-17.3953, 14.1925, 2.0720
03-Feb-2024 12:01:11.812, 0.0752, 0.0730,-0.9770, 0.0170,-0.0221, 0.0171,-0.0325,-0.0149,-0.0079, 0.0623,-0.0956,-2.4203,-0.7534,-0.6546,-0.0620, 0.6573,-0.7475,-0.0955, 0.0162,-0.1127, 0.9935, 0.0123, 0.0557,-0.9347, 0.3509,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.4310, 80.3744,-613.8472,-17.2921, 14.3785, 1.9677
03-Feb-2024 12:01:11.814, 0.0755, 0.0727,-0.9786, 0.0171,-0.0221, 0.0172,-0.0325,-0.0149,-0.0079, 0.0623,-0.0957,-2.4203,-0.7534,-0.6546,-0.0619, 0.6573,-0.7475,-0.0955, 0.0162,-0.1127, 0.9935, 0.0122, 0.0557,-0.9347, 0.3509,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.4310, 80.3744,-613.8472,-17.2921, 14.3785, 1.9677
03-Feb-2024 12:01:11.828, 0.0554, 0.0717,-0.9844, 0.0018,-0.0240, 0.0106,-0.0314, 0.0114,-0.0100, 0.0623,-0.0956,-2.4201,-0.7533,-0.6548,-0.0620, 0.6575,-0.7474,-0.0955, 0.0162,-0.1127, 0.9935, 0.0123, 0.0557,-0.9346, 0.3510,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.6087, 80.1437,-613.9289,-17.2962, 14.4714, 1.9893
03-Feb-2024 12:01:11.831, 0.0554, 0.0717,-0.9844,-0.0129,-0.0224, 0.0095,-0.0314, 0.0274,-0.0072, 0.0624,-0.0956,-2.4201,-0.7533,-0.6548,-0.0621, 0.6575,-0.7474,-0.0955, 0.0161,-0.1128, 0.9935, 0.0123, 0.0557,-0.9346, 0.3510,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.6087, 80.1437,-613.9289,-17.2962, 14.4714, 1.9893
03-Feb-2024 12:01:11.845, 0.0751, 0.0758,-0.9744, 0.0027,-0.0196, 0.0170,-0.0312,-0.0010,-0.0082, 0.0625,-0.0956,-2.4199,-0.7532,-0.6549,-0.0622, 0.6576,-0.7473,-0.0955, 0.0161,-0.1128, 0.9935, 0.0123, 0.0557,-0.9346, 0.3511,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.6087, 80.1437,-613.9289,-17.4051, 14.3733, 2.1140
03-Feb-2024 12:01:11.847, 0.0751, 0.0758,-0.9744, 0.0027,-0.0196, 0.0170,-0.0312,-0.0010,-0.0082, 0.0625,-0.0956,-2.4199,-0.7532,-0.6549,-0.0622, 0.6576,-0.7473,-0.0955, 0.0161,-0.1128, 0.9935, 0.0123, 0.0557,-0.9346, 0.3511,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.6087, 80.1437,-613.9289,-17.4051, 14.3733, 2.1140
03-Feb-2024 12:01:11.863, 0.0786, 0.0741,-0.9779, 0.0054,-0.0220, 0.0115,-0.0280, 0.0048,-0.0070, 0.0623,-0.0956,-2.4198,-0.7531,-0.6550,-0.0620, 0.6577,-0.7472,-0.0955, 0.0162,-0.1127, 0.9935, 0.0122, 0.0557,-0.9346, 0.3512,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.3411, 80.4572,-613.8876,-17.1111, 14.2967, 2.0186
03-Feb-2024 12:01:11.866, 0.0583, 0.0733,-0.9845, 0.0054,-0.0220, 0.0115,-0.0280, 0.0048,-0.0070, 0.0624,-0.0956,-2.4197,-0.7531,-0.6550,-0.0620, 0.6578,-0.7472,-0.0955, 0.0162,-0.1127, 0.9935, 0.0123, 0.0557,-0.9346, 0.3512,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.3411, 80.4572,-613.8876,-17.1111, 14.2967, 2.0186
03-Feb-2024 12:01:11.879, 0.0506, 0.0713,-0.9849,-0.0126,-0.0234, 0.0071,-0.0311, 0.0267,-0.0072, 0.0625,-0.0956,-2.4197,-0.7531,-0.6550,-0.0622, 0.6578,-0.7472,-0.0954, 0.0160,-0.1128, 0.9935, 0.0124, 0.0557,-0.9346, 0.3512,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.3411, 80.4572,-613.8876,-17.1111, 14.2967, 2.0186
03-Feb-2024 12:01:11.883, 0.0506, 0.0713,-0.9849,-0.0005,-0.0236, 0.0141,-0.0287,-0.0010,-0.0072, 0.0626,-0.0956,-2.4196,-0.7530,-0.6551,-0.0622, 0.6579,-0.7471,-0.0954, 0.0160,-0.1128, 0.9935, 0.0124, 0.0557,-0.9345, 0.3512,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.3411, 80.4572,-613.8876,-16.7933, 14.2217, 2.1664
03-Feb-2024 12:01:11.895, 0.0769, 0.0756,-0.9783, 0.0167,-0.0197, 0.0174,-0.0312,-0.0240,-0.0091, 0.0623,-0.0956,-2.4196,-0.7530,-0.6551,-0.0620, 0.6579,-0.7471,-0.0954, 0.0162,-0.1126, 0.9935, 0.0123, 0.0557,-0.9345, 0.3512,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.0652, 80.1478,-613.9241,-16.7933, 14.2217, 2.1664
03-Feb-2024 12:01:11.899, 0.0769, 0.0756,-0.9783, 0.0167,-0.0197, 0.0174,-0.0312,-0.0240,-0.0091, 0.0623,-0.0956,-2.4196,-0.7530,-0.6551,-0.0620, 0.6579,-0.7471,-0.0954, 0.0162,-0.1126, 0.9935, 0.0123, 0.0557,-0.9345, 0.3512,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.0652, 80.1478,-613.9241,-16.7933, 14.2217, 2.1664
03-Feb-2024 12:01:11.913, 0.0560, 0.0728,-0.9839,-0.0134,-0.0233, 0.0095,-0.0315, 0.0213,-0.0071, 0.0624,-0.0955,-2.4193,-0.7527,-0.6554,-0.0621, 0.6581,-0.7468,-0.0954, 0.0161,-0.1127, 0.9935, 0.0123, 0.0557,-0.9345, 0.3514,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.0652, 80.1478,-613.9241,-16.4397, 14.3609, 2.2526
03-Feb-2024 12:01:11.916, 0.0507, 0.0732,-0.9825,-0.0135,-0.0233, 0.0095,-0.0315, 0.0213,-0.0071, 0.0625,-0.0955,-2.4193,-0.7527,-0.6554,-0.0622, 0.6581,-0.7468,-0.0954, 0.0161,-0.1127, 0.9935, 0.0123, 0.0557,-0.9345, 0.3514,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 167.0652, 80.1478,-613.9241,-16.4397, 14.3609, 2.2526
03-Feb-2024 12:01:11.929, 0.0707, 0.0761,-0.9789,-0.0005,-0.0198, 0.0139,-0.0290,-0.0048,-0.0071, 0.0624,-0.0955,-2.4191,-0.7526,-0.6555,-0.0621, 0.6583,-0.7467,-0.0954, 0.0162,-0.1126, 0.9935, 0.0123, 0.0557,-0.9345, 0.3515,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 166.4398, 80.1720,-614.1445,-16.6231, 14.4122, 2.0812
03-Feb-2024 12:01:11.935, 0.0755, 0.0710,-0.9819, 0.0156,-0.0219, 0.0134,-0.0307,-0.0115,-0.0103, 0.0623,-0.0955,-2.4191,-0.7526,-0.6555,-0.0620, 0.6582,-0.7467,-0.0954, 0.0162,-0.1126, 0.9935, 0.0122, 0.0556,-0.9345, 0.3515,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 166.4398, 80.1720,-614.1445,-16.6231, 14.4122, 2.0812
03-Feb-2024 12:01:11.946, 0.0567, 0.0703,-0.9843, 0.0026,-0.0258, 0.0098,-0.0291, 0.0100,-0.0087, 0.0624,-0.0955,-2.4188,-0.7525,-0.6557,-0.0620, 0.6584,-0.7466,-0.0953, 0.0162,-0.1126, 0.9935, 0.0123, 0.0556,-0.9344, 0.3516,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 166.4398, 80.1720,-614.1445,-16.1212, 14.4854, 2.2844
03-Feb-2024 12:01:11.955, 0.0519, 0.0732,-0.9840,-0.0118,-0.0233, 0.0089,-0.0291, 0.0140,-0.0070, 0.0624,-0.0955,-2.4188,-0.7525,-0.6557,-0.0621, 0.6584,-0.7466,-0.0953, 0.0161,-0.1126, 0.9935, 0.0123, 0.0556,-0.9344, 0.3516,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 166.4398, 80.1720,-614.1445,-16.1212, 14.4854, 2.2844
03-Feb-2024 12:01:11.966, 0.0715, 0.0735,-0.9800, 0.0012,-0.0210, 0.0116,-0.0298, 0.0022,-0.0072, 0.0624,-0.0954,-2.4185,-0.7523,-0.6559,-0.0621, 0.6587,-0.7464,-0.0953, 0.0162,-0.1126, 0.9935, 0.0123, 0.0556,-0.9344, 0.3517,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 165.6799, 80.2210,-614.0825,-15.8057, 14.3952, 2.1904
03-Feb-2024 12:01:11.976, 0.0735, 0.0683,-0.9793, 0.0142,-0.0248, 0.0144,-0.0309,-0.0050,-0.0097, 0.0623,-0.0954,-2.4185,-0.7523,-0.6559,-0.0620, 0.6587,-0.7464,-0.0953, 0.0162,-0.1125, 0.9935, 0.0123, 0.0556,-0.9344, 0.3517,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 165.6799, 80.2210,-614.0825,-15.8057, 14.3952, 2.1904
03-Feb-2024 12:01:11.985, 0.0567, 0.0683,-0.9794, 0.0012,-0.0280, 0.0146,-0.0287,-0.0040,-0.0079, 0.0623,-0.0954,-2.4183,-0.7521,-0.6562,-0.0619, 0.6589,-0.7462,-0.0953, 0.0163,-0.1125, 0.9935, 0.0122, 0.0556,-0.9343, 0.3519,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 165.6799, 80.2210,-614.0825,-15.7151, 14.4002, 2.2391
03-Feb-2024 12:01:11.996, 0.0531, 0.0731,-0.9867,-0.0099,-0.0238, 0.0099,-0.0300, 0.0137,-0.0090, 0.0623,-0.0954,-2.4182,-0.7520,-0.6562,-0.0620, 0.6590,-0.7461,-0.0952, 0.0162,-0.1125, 0.9935, 0.0122, 0.0556,-0.9343, 0.3519,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 164.8161, 79.9764,-614.0737,-15.8760, 14.5838, 2.0259
03-Feb-2024 12:01:12.006, 0.0706, 0.0739,-0.9874, 0.0008,-0.0210, 0.0051,-0.0312, 0.0126,-0.0080, 0.0624,-0.0954,-2.4182,-0.7520,-0.6562,-0.0621, 0.6590,-0.7461,-0.0952, 0.0162,-0.1125, 0.9935, 0.0123, 0.0556,-0.9343, 0.3519,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 164.8161, 79.9764,-614.0737,-15.8760, 14.5838, 2.0259
03-Feb-2024 12:01:12.015, 0.0750, 0.0715,-0.9841, 0.0144,-0.0223, 0.0082,-0.0308,-0.0073,-0.0091, 0.0623,-0.0954,-2.4180,-0.7519,-0.6564,-0.0620, 0.6591,-0.7460,-0.0952, 0.0163,-0.1124, 0.9935, 0.0122, 0.0556,-0.9343, 0.3520,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 164.8161, 79.9764,-614.0737,-15.7609, 14.5775, 2.2126
03-Feb-2024 12:01:12.026, 0.0576, 0.0675,-0.9823, 0.0031,-0.0265, 0.0107,-0.0305, 0.0020,-0.0094, 0.0623,-0.0954,-2.4180,-0.7519,-0.6564,-0.0620, 0.6591,-0.7460,-0.0952, 0.0163,-0.1124, 0.9935, 0.0122, 0.0556,-0.9343, 0.3520,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 164.8161, 79.9764,-614.0737,-15.7609, 14.5775, 2.2126
03-Feb-2024 12:01:12.036, 0.0517, 0.0674,-0.9823,-0.0108,-0.0282, 0.0109,-0.0299, 0.0209,-0.0093, 0.0624,-0.0953,-2.4177,-0.7517,-0.6566,-0.0621, 0.6593,-0.7458,-0.0952, 0.0162,-0.1125, 0.9935, 0.0123, 0.0556,-0.9342, 0.3521,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 164.6463, 80.3376,-613.9591,-15.5054, 14.5212, 2.2346
03-Feb-2024 12:01:12.046, 0.0681, 0.0703,-0.9802,-0.0020,-0.0257, 0.0125,-0.0304, 0.0048,-0.0097, 0.0624,-0.0953,-2.4177,-0.7517,-0.6565,-0.0621, 0.6593,-0.7459,-0.0952, 0.0162,-0.1125, 0.9935, 0.0123, 0.0556,-0.9342, 0.3521,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 164.6463, 80.3376,-613.9591,-15.5054, 14.5212, 2.2346
03-Feb-2024 12:01:12.056, 0.0728, 0.0695,-0.9779, 0.0123,-0.0252, 0.0145,-0.0310,-0.0097,-0.0088, 0.0623,-0.0953,-2.4175,-0.7516,-0.6567,-0.0620, 0.6594,-0.7457,-0.0952, 0.0163,-0.1124, 0.9935, 0.0122, 0.0555,-0.9342, 0.3522,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 164.6463, 80.3376,-613.9591,-15.5943, 14.4784, 2.1210
03-Feb-2024 12:01:12.066, 0.0574, 0.0698,-0.9801, 0.0027,-0.0258, 0.0156,-0.0306,-0.0056,-0.0086, 0.0622,-0.0953,-2.4175,-0.7516,-0.6567,-0.0619, 0.6594,-0.7457,-0.0951, 0.0163,-0.1123, 0.9935, 0.0122, 0.0555,-0.9342, 0.3522,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 164.6463, 80.3376,-613.9591,-15.5943, 14.4784, 2.1210
03-Feb-2024 12:01:12.077, 0.0514, 0.0726,-0.9846,-0.0114,-0.0238, 0.0098,-0.0308, 0.0204,-0.0089, 0.0623,-0.0953,-2.4173,-0.7514,-0.6569,-0.0620, 0.6596,-0.7456,-0.0951, 0.0163,-0.1124, 0.9935, 0.0122, 0.0555,-0.9341, 0.3523,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 164.7136, 80.1748,-614.0163,-15.4859, 14.4141, 2.4044
03-Feb-2024 12:01:12.086, 0.0660, 0.0747,-0.9800,-0.0026,-0.0209, 0.0114,-0.0288, 0.0083,-0.0072, 0.0624,-0.0953,-2.4173,-0.7514,-0.6569,-0.0621, 0.6596,-0.7456,-0.0951, 0.0162,-0.1124, 0.9935, 0.0123, 0.0555,-0.9341, 0.3523,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 164.7136, 80.1748,-614.0163,-15.4859, 14.4141, 2.4044
03-Feb-2024 12:01:12.096, 0.0702, 0.0734,-0.9791, 0.0096,-0.0210, 0.0149,-0.0330,-0.0187,-0.0094, 0.0622,-0.0953,-2.4171,-0.7513,-0.6571,-0.0619, 0.6598,-0.7454,-0.0951, 0.0164,-0.1123, 0.9935, 0.0122, 0.0555,-0.9341, 0.3524,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 164.7136, 80.1748,-614.0163,-15.8320, 14.4397, 2.4547
03-Feb-2024 12:01:12.106, 0.0546, 0.0718,-0.9823,-0.0004,-0.0227, 0.0125,-0.0305, 0.0073,-0.0078, 0.0623,-0.0953,-2.4171,-0.7513,-0.6571,-0.0619, 0.6598,-0.7454,-0.0951, 0.0163,-0.1123, 0.9935, 0.0122, 0.0555,-0.9341, 0.3524,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 164.7136, 80.1748,-614.0163,-15.8320, 14.4397, 2.4547
03-Feb-2024 12:01:12.116, 0.0517, 0.0732,-0.9825,-0.0120,-0.0231, 0.0104,-0.0297, 0.0239,-0.0076, 0.0624,-0.0952,-2.4168,-0.7511,-0.6573,-0.0621, 0.6600,-0.7452,-0.0951, 0.0162,-0.1124, 0.9935, 0.0123, 0.0555,-0.9341, 0.3526,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 165.3343, 80.4141,-613.8900,-15.6857, 14.3071, 2.4017
03-Feb-2024 12:01:12.127, 0.0691, 0.0751,-0.9783,-0.0006,-0.0201, 0.0137,-0.0311,-0.0007,-0.0081, 0.0624,-0.0952,-2.4168,-0.7511,-0.6573,-0.0620, 0.6600,-0.7452,-0.0951, 0.0163,-0.1124, 0.9935, 0.0122, 0.0555,-0.9341, 0.3526,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 165.3343, 80.4141,-613.8900,-15.6857, 14.3071, 2.4017
03-Feb-2024 12:01:12.137, 0.0717, 0.0727,-0.9783, 0.0124,-0.0214, 0.0161,-0.0336,-0.0114,-0.0075, 0.0622,-0.0952,-2.4164,-0.7509,-0.6576,-0.0619, 0.6603,-0.7450,-0.0951, 0.0164,-0.1123, 0.9935, 0.0122, 0.0555,-0.9340, 0.3527,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 165.3343, 80.4141,-613.8900,-15.7918, 14.5647, 2.1597
03-Feb-2024 12:01:12.147, 0.0529, 0.0740,-0.9857,-0.0018,-0.0223, 0.0109,-0.0321, 0.0115,-0.0079, 0.0623,-0.0952,-2.4164,-0.7509,-0.6576,-0.0620, 0.6603,-0.7450,-0.0951, 0.0164,-0.1123, 0.9935, 0.0122, 0.0555,-0.9340, 0.3527,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 165.3343, 80.4141,-613.8900,-15.7918, 14.5647, 2.1597
03-Feb-2024 12:01:12.156, 0.0533, 0.0773,-0.9848,-0.0128,-0.0189, 0.0068,-0.0305, 0.0258,-0.0077, 0.0625,-0.0952,-2.4162,-0.7507,-0.6577,-0.0621, 0.6604,-0.7449,-0.0951, 0.0162,-0.1124, 0.9935, 0.0123, 0.0555,-0.9340, 0.3528,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 165.7010, 80.3530,-613.6206,-16.1594, 14.2844, 2.3452
03-Feb-2024 12:01:12.166, 0.0718, 0.0776,-0.9793, 0.0026,-0.0167, 0.0127,-0.0325, 0.0012,-0.0087, 0.0624,-0.0952,-2.4162,-0.7507,-0.6577,-0.0621, 0.6604,-0.7449,-0.0951, 0.0163,-0.1124, 0.9935, 0.0123, 0.0555,-0.9340, 0.3528,41.393974,2.153738, 0.1561, 55.7, 48.653725, 16.0, 3.0, 44.2,Automotive,High, 102.5290, 35.9144, 165.7010, 80.3530,-613.6206,-16.1594, 14.2844, 2.3452
